Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
,,,(cfs),(acres),(acres),(acres),(acres)
,,,,,,,
Rch2B-3_RM216.1,436029,PF 1,100,236.36,0.61,0.03,237
Rch2B-3_RM216.1,436029,PF 2,200,255.13,0.62,0.86,256.61
Rch2B-3_RM216.1,436029,PF 3,300,268.96,2.7,1.76,273.42
Rch2B-3_RM216.1,436029,PF 4,400,277.75,2.86,3.2,283.81
Rch2B-3_RM216.1,436029,PF 5,500,284.69,3.44,5.14,293.27
Rch2B-3_RM216.1,436029,PF 6,600,291.31,4.51,8.13,303.94
Rch2B-3_RM216.1,436029,PF 7,700,298.63,6.63,10.83,316.09
Rch2B-3_RM216.1,436029,PF 8,800,306.22,8.87,14.11,329.2
Rch2B-3_RM216.1,436029,PF 9,900,314.33,11.86,17.3,343.49
Rch2B-3_RM216.1,436029,PF 10,1000,322.45,15.98,20.45,358.87
Rch2B-3_RM216.1,436029,PF 11,1100,331,19.82,23.9,374.73
Rch2B-3_RM216.1,436029,PF 12,1200,340.31,24.6,28.24,393.16
Rch2B-3_RM216.1,436029,PF 13,1300,349.06,29.05,33.21,411.32
Rch2B-3_RM216.1,436029,PF 14,1400,359.78,34.66,38.73,433.17
Rch2B-3_RM216.1,436029,PF 15,1500,369.68,40.55,45.07,455.29
Rch2B-3_RM216.1,436029,PF 16,1600,378.46,47.93,52.07,478.46
Rch2B-3_RM216.1,436029,PF 17,1700,386.76,54.65,58.36,499.77
Rch2B-3_RM216.1,436029,PF 18,1800,392.7,61.03,64.92,518.65
Rch2B-3_RM216.1,436029,PF 19,1900,399.53,68.29,71.94,539.76
Rch2B-3_RM216.1,436029,PF 20,2000,405.86,76.6,78.57,561.03
Rch2B-3_RM216.1,436029,PF 21,2100,411.64,84.4,84.78,580.82
Rch2B-3_RM216.1,436029,PF 22,2200,416.06,91.19,91.01,598.26
Rch2B-3_RM216.1,436029,PF 23,2300,419.58,97.45,98.16,615.2
Rch2B-3_RM216.1,436029,PF 24,2400,423.54,102.83,104.44,630.81
Rch2B-3_RM216.1,436029,PF 25,2500,426.92,107.82,109.44,644.19
Rch2B-3_RM216.1,436029,PF 26,2600,430.46,112.41,114.37,657.24
Rch2B-3_RM216.1,436029,PF 27,2700,433.4,116.65,122.26,672.31
Rch2B-3_RM216.1,436029,PF 28,2800,436.1,121.32,126.55,683.97
Rch2B-3_RM216.1,436029,PF 29,2900,438.49,125.59,135.08,699.15
Rch2B-3_RM216.1,436029,PF 30,3000,440.6,129.83,138.6,709.03
Rch2B-3_RM216.1,436029,PF 31,3100,442.53,134.97,142.31,719.81
Rch2B-3_RM216.1,436029,PF 32,3200,444.39,139.87,146.04,730.31
Rch2B-3_RM216.1,436029,PF 33,3300,446.46,150.74,149.08,746.27
Rch2B-3_RM216.1,436029,PF 34,3400,448.17,155.39,152.08,755.64
Rch2B-3_RM216.1,436029,PF 35,3500,449.79,158.89,154.64,763.32
Rch2B-3_RM216.1,436029,PF 36,3600,451.34,161.64,157.19,770.17
Rch2B-3_RM216.1,436029,PF 37,3700,452.43,163.88,159.47,775.78
Rch2B-3_RM216.1,436029,PF 38,3800,453.54,166.27,162.21,782.02
Rch2B-3_RM216.1,436029,PF 39,3900,454.49,168.67,164.64,787.8
Rch2B-3_RM216.1,436029,PF 40,4000,455.49,170.82,166.77,793.08
Rch2B-3_RM216.1,436029,PF 41,4100,456.3,172.93,169.21,798.44
Rch2B-3_RM216.1,436029,PF 42,4200,457,174.97,171.71,803.68
Rch2B-3_RM216.1,436029,PF 43,4300,457.82,181.91,174.49,814.21
Rch2B-3_RM216.1,436029,PF 44,4400,458.54,183.64,178.68,820.86
Rch2B-3_RM216.1,436029,PF 45,4500,459.28,185.67,180.75,825.7
,,,,,,,
Rch2B-3_RM216.1,435380,PF 1,100,234.87,0.61,0.03,235.5
Rch2B-3_RM216.1,435380,PF 2,200,253.47,0.62,0.86,254.95
Rch2B-3_RM216.1,435380,PF 3,300,267.25,2.7,1.76,271.7
Rch2B-3_RM216.1,435380,PF 4,400,276.01,2.86,3.2,282.07
Rch2B-3_RM216.1,435380,PF 5,500,282.92,3.44,5.14,291.51
Rch2B-3_RM216.1,435380,PF 6,600,289.52,4.51,8.13,302.16
Rch2B-3_RM216.1,435380,PF 7,700,296.83,6.63,10.83,314.29
Rch2B-3_RM216.1,435380,PF 8,800,304.4,8.87,14.11,327.37
Rch2B-3_RM216.1,435380,PF 9,900,312.49,11.86,17.3,341.65
Rch2B-3_RM216.1,435380,PF 10,1000,320.6,15.98,20.45,357.02
Rch2B-3_RM216.1,435380,PF 11,1100,329.14,19.82,23.9,372.86
Rch2B-3_RM216.1,435380,PF 12,1200,338.44,24.6,28.24,391.28
Rch2B-3_RM216.1,435380,PF 13,1300,347.17,29.05,33.21,409.43
Rch2B-3_RM216.1,435380,PF 14,1400,357.88,34.66,38.73,431.27
Rch2B-3_RM216.1,435380,PF 15,1500,367.77,40.55,45.07,453.38
Rch2B-3_RM216.1,435380,PF 16,1600,376.54,47.93,52.07,476.54
Rch2B-3_RM216.1,435380,PF 17,1700,384.83,54.65,58.36,497.84
Rch2B-3_RM216.1,435380,PF 18,1800,390.75,60.96,64.92,516.63
Rch2B-3_RM216.1,435380,PF 19,1900,397.57,68.07,71.94,537.59
Rch2B-3_RM216.1,435380,PF 20,2000,403.89,76.1,78.57,558.55
Rch2B-3_RM216.1,435380,PF 21,2100,409.65,83.72,84.78,578.15
Rch2B-3_RM216.1,435380,PF 22,2200,414.07,90.14,91.01,595.22
Rch2B-3_RM216.1,435380,PF 23,2300,417.58,96.05,98.16,611.8
Rch2B-3_RM216.1,435380,PF 24,2400,421.53,101.17,104.44,627.14
Rch2B-3_RM216.1,435380,PF 25,2500,424.91,106.02,109.44,640.38
Rch2B-3_RM216.1,435380,PF 26,2600,428.44,110.46,114.37,653.27
Rch2B-3_RM216.1,435380,PF 27,2700,431.37,114.63,122.26,668.26
Rch2B-3_RM216.1,435380,PF 28,2800,434.07,119.22,126.55,679.84
Rch2B-3_RM216.1,435380,PF 29,2900,436.45,123.39,135.08,694.91
Rch2B-3_RM216.1,435380,PF 30,3000,438.55,127.55,138.6,704.7
Rch2B-3_RM216.1,435380,PF 31,3100,440.48,132.51,142.31,715.3
Rch2B-3_RM216.1,435380,PF 32,3200,442.34,137.38,146.04,725.76
Rch2B-3_RM216.1,435380,PF 33,3300,444.4,148.21,149.08,741.68
Rch2B-3_RM216.1,435380,PF 34,3400,446.11,152.82,152.08,751.01
Rch2B-3_RM216.1,435380,PF 35,3500,447.73,156.25,154.64,758.62
Rch2B-3_RM216.1,435380,PF 36,3600,449.27,158.96,157.19,765.42
Rch2B-3_RM216.1,435380,PF 37,3700,450.36,161.18,159.47,771.01
Rch2B-3_RM216.1,435380,PF 38,3800,451.47,163.55,162.21,777.23
Rch2B-3_RM216.1,435380,PF 39,3900,452.41,165.94,164.64,782.99
Rch2B-3_RM216.1,435380,PF 40,4000,453.38,168.08,166.77,788.23
Rch2B-3_RM216.1,435380,PF 41,4100,454.19,170.19,169.21,793.59
Rch2B-3_RM216.1,435380,PF 42,4200,454.89,172.23,171.71,798.82
Rch2B-3_RM216.1,435380,PF 43,4300,455.7,179.17,174.49,809.35
Rch2B-3_RM216.1,435380,PF 44,4400,456.42,180.89,178.68,815.99
Rch2B-3_RM216.1,435380,PF 45,4500,457.15,182.91,180.75,820.82
,,,,,,,
Rch2B-3_RM216.1,434763,PF 1,100,233.72,0.61,0.03,234.36
Rch2B-3_RM216.1,434763,PF 2,200,252.12,0.62,0.86,253.6
Rch2B-3_RM216.1,434763,PF 3,300,265.81,2.7,1.76,270.26
Rch2B-3_RM216.1,434763,PF 4,400,274.54,2.86,3.2,280.6
Rch2B-3_RM216.1,434763,PF 5,500,281.43,3.44,5.14,290.01
Rch2B-3_RM216.1,434763,PF 6,600,288.01,4.51,8.13,300.65
Rch2B-3_RM216.1,434763,PF 7,700,295.3,6.63,10.83,312.76
Rch2B-3_RM216.1,434763,PF 8,800,302.85,8.87,14.11,325.83
Rch2B-3_RM216.1,434763,PF 9,900,310.92,11.86,17.3,340.09
Rch2B-3_RM216.1,434763,PF 10,1000,319.02,15.98,20.45,355.44
Rch2B-3_RM216.1,434763,PF 11,1100,327.54,19.82,23.9,371.26
Rch2B-3_RM216.1,434763,PF 12,1200,336.8,24.6,28.24,389.65
Rch2B-3_RM216.1,434763,PF 13,1300,345.49,29.05,33.19,407.73
Rch2B-3_RM216.1,434763,PF 14,1400,356.18,34.66,38.67,429.51
Rch2B-3_RM216.1,434763,PF 15,1500,366.01,40.55,45,451.55
Rch2B-3_RM216.1,434763,PF 16,1600,374.72,47.93,51.98,474.62
Rch2B-3_RM216.1,434763,PF 17,1700,382.89,54.65,58.26,495.79
Rch2B-3_RM216.1,434763,PF 18,1800,388.78,60.96,64.75,514.49
Rch2B-3_RM216.1,434763,PF 19,1900,395.53,67.92,71.75,535.2
Rch2B-3_RM216.1,434763,PF 20,2000,401.82,75.65,78.36,555.83
Rch2B-3_RM216.1,434763,PF 21,2100,407.57,83.15,84.55,575.27
Rch2B-3_RM216.1,434763,PF 22,2200,411.98,89.23,90.76,591.96
Rch2B-3_RM216.1,434763,PF 23,2300,415.48,94.78,97.86,608.12
Rch2B-3_RM216.1,434763,PF 24,2400,419.42,99.65,104.07,623.14
Rch2B-3_RM216.1,434763,PF 25,2500,422.79,104.4,109.03,636.21
Rch2B-3_RM216.1,434763,PF 26,2600,426.31,108.71,113.9,648.92
Rch2B-3_RM216.1,434763,PF 27,2700,429.24,112.84,121.77,663.85
Rch2B-3_RM216.1,434763,PF 28,2800,431.92,117.41,126.05,675.38
Rch2B-3_RM216.1,434763,PF 29,2900,434.29,121.54,134.56,690.38
Rch2B-3_RM216.1,434763,PF 30,3000,436.39,125.66,138.06,700.11
Rch2B-3_RM216.1,434763,PF 31,3100,438.31,130.57,141.74,710.62
Rch2B-3_RM216.1,434763,PF 32,3200,440.15,135.42,145.42,720.99
Rch2B-3_RM216.1,434763,PF 33,3300,442.17,146.23,148.42,736.82
Rch2B-3_RM216.1,434763,PF 34,3400,443.82,150.82,151.39,746.03
Rch2B-3_RM216.1,434763,PF 35,3500,445.43,154.19,153.94,753.56
Rch2B-3_RM216.1,434763,PF 36,3600,446.95,156.84,156.46,760.25
Rch2B-3_RM216.1,434763,PF 37,3700,448.02,159.05,158.73,765.8
Rch2B-3_RM216.1,434763,PF 38,3800,449.11,161.41,161.45,771.97
Rch2B-3_RM216.1,434763,PF 39,3900,450.04,163.79,163.87,777.7
Rch2B-3_RM216.1,434763,PF 40,4000,450.98,165.92,166,782.9
Rch2B-3_RM216.1,434763,PF 41,4100,451.79,168.03,168.44,788.25
Rch2B-3_RM216.1,434763,PF 42,4200,452.49,170.06,170.93,793.48
Rch2B-3_RM216.1,434763,PF 43,4300,453.3,177,173.7,804
Rch2B-3_RM216.1,434763,PF 44,4400,454.02,178.72,177.89,810.63
Rch2B-3_RM216.1,434763,PF 45,4500,454.75,180.74,179.97,815.46
,,,,,,,
Rch2B-3_RM216.1,434164,PF 1,100,232.68,0.61,0.03,233.32
Rch2B-3_RM216.1,434164,PF 2,200,250.93,0.62,0.86,252.41
Rch2B-3_RM216.1,434164,PF 3,300,264.53,2.7,1.76,268.98
Rch2B-3_RM216.1,434164,PF 4,400,273.22,2.86,3.2,279.28
Rch2B-3_RM216.1,434164,PF 5,500,280.08,3.44,5.14,288.67
Rch2B-3_RM216.1,434164,PF 6,600,286.64,4.51,8.13,299.27
Rch2B-3_RM216.1,434164,PF 7,700,293.9,6.63,10.83,311.36
Rch2B-3_RM216.1,434164,PF 8,800,301.42,8.87,14.11,324.4
Rch2B-3_RM216.1,434164,PF 9,900,309.47,11.86,17.3,338.63
Rch2B-3_RM216.1,434164,PF 10,1000,317.55,15.98,20.45,353.97
Rch2B-3_RM216.1,434164,PF 11,1100,326.04,19.82,23.9,369.76
Rch2B-3_RM216.1,434164,PF 12,1200,335.28,24.6,28.24,388.12
Rch2B-3_RM216.1,434164,PF 13,1300,343.92,29.05,33.16,406.13
Rch2B-3_RM216.1,434164,PF 14,1400,354.59,34.66,38.59,427.83
Rch2B-3_RM216.1,434164,PF 15,1500,364.35,40.55,44.89,449.79
Rch2B-3_RM216.1,434164,PF 16,1600,372.99,47.93,51.85,472.77
Rch2B-3_RM216.1,434164,PF 17,1700,381.05,54.65,58.11,493.81
Rch2B-3_RM216.1,434164,PF 18,1800,386.91,60.96,64.51,512.37
Rch2B-3_RM216.1,434164,PF 19,1900,393.58,67.92,71.48,532.98
Rch2B-3_RM216.1,434164,PF 20,2000,399.83,75.65,78.05,553.54
Rch2B-3_RM216.1,434164,PF 21,2100,405.58,83.15,84.21,572.94
Rch2B-3_RM216.1,434164,PF 22,2200,409.97,89.23,90.4,589.59
Rch2B-3_RM216.1,434164,PF 23,2300,413.46,94.78,97.43,605.67
Rch2B-3_RM216.1,434164,PF 24,2400,417.34,99.65,103.55,620.54
Rch2B-3_RM216.1,434164,PF 25,2500,420.68,104.4,108.44,633.52
Rch2B-3_RM216.1,434164,PF 26,2600,424.18,108.71,113.24,646.13
Rch2B-3_RM216.1,434164,PF 27,2700,427.09,112.84,121.09,661.03
Rch2B-3_RM216.1,434164,PF 28,2800,429.76,117.41,125.35,672.52
Rch2B-3_RM216.1,434164,PF 29,2900,432.08,121.54,133.82,687.44
Rch2B-3_RM216.1,434164,PF 30,3000,434.14,125.66,137.31,697.12
Rch2B-3_RM216.1,434164,PF 31,3100,436.04,130.57,140.93,707.54
Rch2B-3_RM216.1,434164,PF 32,3200,437.86,135.42,144.56,717.83
Rch2B-3_RM216.1,434164,PF 33,3300,439.82,146.23,147.51,733.56
Rch2B-3_RM216.1,434164,PF 34,3400,441.41,150.82,150.43,742.65
Rch2B-3_RM216.1,434164,PF 35,3500,442.99,154.18,152.95,750.12
Rch2B-3_RM216.1,434164,PF 36,3600,444.49,156.83,155.44,756.75
Rch2B-3_RM216.1,434164,PF 37,3700,445.54,159.03,157.69,762.26
Rch2B-3_RM216.1,434164,PF 38,3800,446.62,161.38,160.38,768.38
Rch2B-3_RM216.1,434164,PF 39,3900,447.53,163.75,162.79,774.08
Rch2B-3_RM216.1,434164,PF 40,4000,448.47,165.88,164.91,779.27
Rch2B-3_RM216.1,434164,PF 41,4100,449.27,167.98,167.34,784.6
Rch2B-3_RM216.1,434164,PF 42,4200,449.97,170,169.84,789.81
Rch2B-3_RM216.1,434164,PF 43,4300,450.77,176.93,172.61,800.31
Rch2B-3_RM216.1,434164,PF 44,4400,451.49,178.64,176.79,806.92
Rch2B-3_RM216.1,434164,PF 45,4500,452.21,180.62,178.86,811.7
,,,,,,,
Rch2B-3_RM216.1,433495,PF 1,100,231.34,0.61,0.03,231.98
Rch2B-3_RM216.1,433495,PF 2,200,249.51,0.62,0.86,250.99
Rch2B-3_RM216.1,433495,PF 3,300,263.03,2.7,1.76,267.48
Rch2B-3_RM216.1,433495,PF 4,400,271.67,2.86,3.2,277.73
Rch2B-3_RM216.1,433495,PF 5,500,278.49,3.44,5.14,287.07
Rch2B-3_RM216.1,433495,PF 6,600,285,4.51,8.13,297.64
Rch2B-3_RM216.1,433495,PF 7,700,292.22,6.63,10.83,309.68
Rch2B-3_RM216.1,433495,PF 8,800,299.7,8.87,14.11,322.68
Rch2B-3_RM216.1,433495,PF 9,900,307.72,11.86,17.3,336.89
Rch2B-3_RM216.1,433495,PF 10,1000,315.76,15.98,20.45,352.18
Rch2B-3_RM216.1,433495,PF 11,1100,324.21,19.82,23.9,367.94
Rch2B-3_RM216.1,433495,PF 12,1200,333.42,24.6,28.24,386.26
Rch2B-3_RM216.1,433495,PF 13,1300,342.04,29.05,33.15,404.24
Rch2B-3_RM216.1,433495,PF 14,1400,352.68,34.66,38.55,425.89
Rch2B-3_RM216.1,433495,PF 15,1500,362.43,40.55,44.81,447.79
Rch2B-3_RM216.1,433495,PF 16,1600,371.05,47.93,51.66,470.64
Rch2B-3_RM216.1,433495,PF 17,1700,379.08,54.65,57.8,491.53
Rch2B-3_RM216.1,433495,PF 18,1800,384.92,60.96,64.03,509.91
Rch2B-3_RM216.1,433495,PF 19,1900,391.56,67.92,70.76,530.24
Rch2B-3_RM216.1,433495,PF 20,2000,397.78,75.65,77.11,550.55
Rch2B-3_RM216.1,433495,PF 21,2100,403.51,83.15,83.15,569.81
Rch2B-3_RM216.1,433495,PF 22,2200,407.88,89.23,89.17,586.27
Rch2B-3_RM216.1,433495,PF 23,2300,411.35,94.78,96.09,602.22
Rch2B-3_RM216.1,433495,PF 24,2400,415.16,99.65,102.04,616.85
Rch2B-3_RM216.1,433495,PF 25,2500,418.46,104.4,106.8,629.66
Rch2B-3_RM216.1,433495,PF 26,2600,421.94,108.71,111.52,642.17
Rch2B-3_RM216.1,433495,PF 27,2700,424.84,112.84,119.26,656.94
Rch2B-3_RM216.1,433495,PF 28,2800,427.49,117.41,123.37,668.27
Rch2B-3_RM216.1,433495,PF 29,2900,429.76,121.54,131.76,683.06
Rch2B-3_RM216.1,433495,PF 30,3000,431.79,125.66,135.2,692.64
Rch2B-3_RM216.1,433495,PF 31,3100,433.67,130.57,138.78,703.02
Rch2B-3_RM216.1,433495,PF 32,3200,435.46,135.42,142.38,713.26
Rch2B-3_RM216.1,433495,PF 33,3300,437.41,146.23,145.3,728.94
Rch2B-3_RM216.1,433495,PF 34,3400,438.99,150.82,148.2,738
Rch2B-3_RM216.1,433495,PF 35,3500,440.55,154.18,150.68,745.4
Rch2B-3_RM216.1,433495,PF 36,3600,442.03,156.81,153.13,751.98
Rch2B-3_RM216.1,433495,PF 37,3700,443.08,159.01,155.35,757.44
Rch2B-3_RM216.1,433495,PF 38,3800,444.15,161.36,158.03,763.54
Rch2B-3_RM216.1,433495,PF 39,3900,445.06,163.72,160.43,769.21
Rch2B-3_RM216.1,433495,PF 40,4000,445.99,165.85,162.5,774.33
Rch2B-3_RM216.1,433495,PF 41,4100,446.78,167.94,164.82,779.54
Rch2B-3_RM216.1,433495,PF 42,4200,447.47,169.95,167.19,784.61
Rch2B-3_RM216.1,433495,PF 43,4300,448.25,176.87,169.9,795.02
Rch2B-3_RM216.1,433495,PF 44,4400,448.95,178.57,174.08,801.61
Rch2B-3_RM216.1,433495,PF 45,4500,449.68,180.51,176.15,806.34
,,,,,,,
Rch2B-3_RM216.1,432894,PF 1,100,230.31,0.61,0.03,230.95
Rch2B-3_RM216.1,432894,PF 2,200,248.43,0.62,0.86,249.91
Rch2B-3_RM216.1,432894,PF 3,300,261.9,2.7,1.76,266.35
Rch2B-3_RM216.1,432894,PF 4,400,270.5,2.86,3.2,276.56
Rch2B-3_RM216.1,432894,PF 5,500,277.29,3.44,5.14,285.88
Rch2B-3_RM216.1,432894,PF 6,600,283.78,4.51,8.13,296.41
Rch2B-3_RM216.1,432894,PF 7,700,290.97,6.63,10.83,308.43
Rch2B-3_RM216.1,432894,PF 8,800,298.43,8.87,14.11,321.41
Rch2B-3_RM216.1,432894,PF 9,900,306.43,11.86,17.3,335.59
Rch2B-3_RM216.1,432894,PF 10,1000,314.43,15.98,20.45,350.85
Rch2B-3_RM216.1,432894,PF 11,1100,322.85,19.82,23.9,366.58
Rch2B-3_RM216.1,432894,PF 12,1200,332.03,24.6,28.24,384.88
Rch2B-3_RM216.1,432894,PF 13,1300,340.64,29.05,33.15,402.83
Rch2B-3_RM216.1,432894,PF 14,1400,351.27,34.66,38.52,424.45
Rch2B-3_RM216.1,432894,PF 15,1500,361,40.55,44.73,446.27
Rch2B-3_RM216.1,432894,PF 16,1600,369.6,47.93,51.39,468.92
Rch2B-3_RM216.1,432894,PF 17,1700,377.62,54.65,57.29,489.55
Rch2B-3_RM216.1,432894,PF 18,1800,383.44,60.96,63.28,507.67
Rch2B-3_RM216.1,432894,PF 19,1900,389.87,67.92,69.56,527.35
Rch2B-3_RM216.1,432894,PF 20,2000,396.06,75.65,75.46,547.17
Rch2B-3_RM216.1,432894,PF 21,2100,401.74,83.15,81.18,566.07
Rch2B-3_RM216.1,432894,PF 22,2200,406.06,89.23,86.89,582.18
Rch2B-3_RM216.1,432894,PF 23,2300,409.47,94.78,93.61,597.85
Rch2B-3_RM216.1,432894,PF 24,2400,413.18,99.65,99.31,612.14
Rch2B-3_RM216.1,432894,PF 25,2500,416.45,104.4,103.88,624.73
Rch2B-3_RM216.1,432894,PF 26,2600,419.92,108.71,108.43,637.06
Rch2B-3_RM216.1,432894,PF 27,2700,422.81,112.84,115.95,651.6
Rch2B-3_RM216.1,432894,PF 28,2800,425.45,117.41,119.76,662.62
Rch2B-3_RM216.1,432894,PF 29,2900,427.72,121.54,127.99,677.24
Rch2B-3_RM216.1,432894,PF 30,3000,429.72,125.66,131.28,686.66
Rch2B-3_RM216.1,432894,PF 31,3100,431.58,130.57,134.74,696.89
Rch2B-3_RM216.1,432894,PF 32,3200,433.36,135.42,138.22,707
Rch2B-3_RM216.1,432894,PF 33,3300,435.28,146.23,141.08,722.59
Rch2B-3_RM216.1,432894,PF 34,3400,436.85,150.82,143.96,731.63
Rch2B-3_RM216.1,432894,PF 35,3500,438.41,154.18,146.4,738.98
Rch2B-3_RM216.1,432894,PF 36,3600,439.89,156.81,148.82,745.53
Rch2B-3_RM216.1,432894,PF 37,3700,440.93,159.01,151.02,750.97
Rch2B-3_RM216.1,432894,PF 38,3800,442,161.36,153.69,757.05
Rch2B-3_RM216.1,432894,PF 39,3900,442.91,163.72,156.08,762.71
Rch2B-3_RM216.1,432894,PF 40,4000,443.83,165.85,158.11,767.79
Rch2B-3_RM216.1,432894,PF 41,4100,444.63,167.94,160.33,772.9
Rch2B-3_RM216.1,432894,PF 42,4200,445.31,169.95,162.6,777.86
Rch2B-3_RM216.1,432894,PF 43,4300,446.07,176.87,165.26,788.2
Rch2B-3_RM216.1,432894,PF 44,4400,446.78,178.57,169.43,794.77
Rch2B-3_RM216.1,432894,PF 45,4500,447.5,180.5,171.49,799.5
,,,,,,,
Rch2B-3_RM216.1,432275,PF 1,100,229.31,0.61,0.03,229.95
Rch2B-3_RM216.1,432275,PF 2,200,247.37,0.62,0.86,248.85
Rch2B-3_RM216.1,432275,PF 3,300,260.79,2.7,1.76,265.25
Rch2B-3_RM216.1,432275,PF 4,400,269.37,2.86,3.2,275.43
Rch2B-3_RM216.1,432275,PF 5,500,276.14,3.44,5.14,284.72
Rch2B-3_RM216.1,432275,PF 6,600,282.6,4.51,8.13,295.24
Rch2B-3_RM216.1,432275,PF 7,700,289.78,6.63,10.83,307.24
Rch2B-3_RM216.1,432275,PF 8,800,297.22,8.87,14.11,320.2
Rch2B-3_RM216.1,432275,PF 9,900,305.21,11.86,17.3,334.37
Rch2B-3_RM216.1,432275,PF 10,1000,313.19,15.98,20.45,349.61
Rch2B-3_RM216.1,432275,PF 11,1100,321.61,19.82,23.9,365.33
Rch2B-3_RM216.1,432275,PF 12,1200,330.78,24.6,28.24,383.62
Rch2B-3_RM216.1,432275,PF 13,1300,339.37,29.05,33.09,401.5
Rch2B-3_RM216.1,432275,PF 14,1400,349.99,34.66,38.23,422.88
Rch2B-3_RM216.1,432275,PF 15,1500,359.71,40.55,44.07,444.32
Rch2B-3_RM216.1,432275,PF 16,1600,368.3,47.93,50.36,466.59
Rch2B-3_RM216.1,432275,PF 17,1700,376.31,54.65,55.77,486.73
Rch2B-3_RM216.1,432275,PF 18,1800,382.11,60.96,61.37,504.44
Rch2B-3_RM216.1,432275,PF 19,1900,388.35,67.92,67.18,523.45
Rch2B-3_RM216.1,432275,PF 20,2000,394.5,75.65,72.6,542.75
Rch2B-3_RM216.1,432275,PF 21,2100,400.15,83.15,77.98,561.29
Rch2B-3_RM216.1,432275,PF 22,2200,404.42,89.23,83.3,576.95
Rch2B-3_RM216.1,432275,PF 23,2300,407.77,94.78,89.67,592.22
Rch2B-3_RM216.1,432275,PF 24,2400,411.39,99.65,95.09,606.13
Rch2B-3_RM216.1,432275,PF 25,2500,414.65,104.4,99.5,618.55
Rch2B-3_RM216.1,432275,PF 26,2600,418.11,108.71,103.89,630.71
Rch2B-3_RM216.1,432275,PF 27,2700,420.98,112.84,111.25,645.07
Rch2B-3_RM216.1,432275,PF 28,2800,423.61,117.41,114.84,655.86
Rch2B-3_RM216.1,432275,PF 29,2900,425.86,121.54,122.95,670.35
Rch2B-3_RM216.1,432275,PF 30,3000,427.84,125.66,126.12,679.62
Rch2B-3_RM216.1,432275,PF 31,3100,429.67,130.57,129.46,689.7
Rch2B-3_RM216.1,432275,PF 32,3200,431.43,135.42,132.84,699.69
Rch2B-3_RM216.1,432275,PF 33,3300,433.32,146.23,135.65,715.19
Rch2B-3_RM216.1,432275,PF 34,3400,434.86,150.82,138.51,724.19
Rch2B-3_RM216.1,432275,PF 35,3500,436.41,154.18,140.94,731.53
Rch2B-3_RM216.1,432275,PF 36,3600,437.89,156.81,143.36,738.06
Rch2B-3_RM216.1,432275,PF 37,3700,438.93,159.01,145.55,743.49
Rch2B-3_RM216.1,432275,PF 38,3800,439.99,161.36,148.2,749.56
Rch2B-3_RM216.1,432275,PF 39,3900,440.9,163.72,150.57,755.19
Rch2B-3_RM216.1,432275,PF 40,4000,441.82,165.85,152.58,760.25
Rch2B-3_RM216.1,432275,PF 41,4100,442.62,167.94,154.78,765.33
Rch2B-3_RM216.1,432275,PF 42,4200,443.3,169.95,157.03,770.28
Rch2B-3_RM216.1,432275,PF 43,4300,444.06,176.87,159.68,780.61
Rch2B-3_RM216.1,432275,PF 44,4400,444.76,178.57,163.83,787.16
Rch2B-3_RM216.1,432275,PF 45,4500,445.49,180.5,165.89,791.88
,,,,,,,
Rch2B-3_RM216.1,431624,PF 1,100,227.94,0.61,0.03,228.58
Rch2B-3_RM216.1,431624,PF 2,200,245.8,0.62,0.86,247.28
Rch2B-3_RM216.1,431624,PF 3,300,259.08,2.7,1.76,263.53
Rch2B-3_RM216.1,431624,PF 4,400,267.61,2.86,3.2,273.67
Rch2B-3_RM216.1,431624,PF 5,500,274.36,3.44,5.14,282.95
Rch2B-3_RM216.1,431624,PF 6,600,280.77,4.51,8.13,293.41
Rch2B-3_RM216.1,431624,PF 7,700,287.91,6.63,10.83,305.37
Rch2B-3_RM216.1,431624,PF 8,800,295.34,8.87,14.11,318.31
Rch2B-3_RM216.1,431624,PF 9,900,303.3,11.86,17.3,332.46
Rch2B-3_RM216.1,431624,PF 10,1000,311.27,15.98,20.45,347.69
Rch2B-3_RM216.1,431624,PF 11,1100,319.67,19.82,23.9,363.39
Rch2B-3_RM216.1,431624,PF 12,1200,328.82,24.6,28.24,381.67
Rch2B-3_RM216.1,431624,PF 13,1300,337.4,29.05,33.02,399.47
Rch2B-3_RM216.1,431624,PF 14,1400,348.01,34.66,37.91,420.58
Rch2B-3_RM216.1,431624,PF 15,1500,357.72,40.55,43.37,441.64
Rch2B-3_RM216.1,431624,PF 16,1600,366.29,47.93,49.37,463.59
Rch2B-3_RM216.1,431624,PF 17,1700,374.28,54.65,54.43,483.36
Rch2B-3_RM216.1,431624,PF 18,1800,380.07,60.96,59.74,500.77
Rch2B-3_RM216.1,431624,PF 19,1900,386.29,67.92,65.34,519.56
Rch2B-3_RM216.1,431624,PF 20,2000,392.43,75.65,70.58,538.67
Rch2B-3_RM216.1,431624,PF 21,2100,398.07,83.15,75.86,557.08
Rch2B-3_RM216.1,431624,PF 22,2200,402.33,89.23,80.96,572.52
Rch2B-3_RM216.1,431624,PF 23,2300,405.66,94.78,87.09,587.53
Rch2B-3_RM216.1,431624,PF 24,2400,409.26,99.65,92.34,601.25
Rch2B-3_RM216.1,431624,PF 25,2500,412.5,104.4,96.71,613.6
