Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
,,,(cfs),(acres),(acres),(acres),(acres)
Mariposa Bypass,22294,PF 1,100,58.78,0.08,0.1,58.96
Mariposa Bypass,22294,PF 2,200,66.91,0.17,0.13,67.21
Mariposa Bypass,22294,PF 3,300,73.33,0.55,0.48,74.37
Mariposa Bypass,22294,PF 4,400,75.67,0.8,1.51,77.99
Mariposa Bypass,22294,PF 5,500,77.27,1.01,2.74,81.01
Mariposa Bypass,22294,PF 6,600,78.63,1.47,3.57,83.67
Mariposa Bypass,22294,PF 7,700,79.66,1.79,5.45,86.9
Mariposa Bypass,22294,PF 8,800,80.42,2.95,7.16,90.53
Mariposa Bypass,22294,PF 9,900,81.29,5.3,8.94,95.53
Mariposa Bypass,22294,PF 10,1000,81.98,8.33,11.47,101.78
Mariposa Bypass,22294,PF 11,1100,83.09,16.5,16.53,116.13
Mariposa Bypass,22294,PF 12,1200,83.69,19.95,19.58,123.23
Mariposa Bypass,22294,PF 13,1300,84.28,23.35,24.13,131.76
Mariposa Bypass,22294,PF 14,1400,84.87,27.28,30.53,142.68
Mariposa Bypass,22294,PF 15,1500,85.41,33.28,36.1,154.78
Mariposa Bypass,22294,PF 16,1600,85.8,40.87,40.8,167.47
Mariposa Bypass,22294,PF 17,1700,86.09,50.37,46.34,182.81
Mariposa Bypass,22294,PF 18,1800,86.33,57.52,53.37,197.21
Mariposa Bypass,22294,PF 19,1900,86.5,64.13,60.57,211.2
Mariposa Bypass,22294,PF 20,2000,86.68,68.65,68.23,223.56
Mariposa Bypass,22294,PF 21,2100,86.78,73.23,75.5,235.51
Mariposa Bypass,22294,PF 22,2200,86.86,77.64,82.29,246.78
Mariposa Bypass,22294,PF 23,2300,86.94,81.37,88.11,256.42
Mariposa Bypass,22294,PF 24,2400,87.03,84.43,94.13,265.59
Mariposa Bypass,22294,PF 25,2500,87.11,86.63,100.89,274.62
Mariposa Bypass,22294,PF 26,2600,87.16,88.24,106.81,282.21
Mariposa Bypass,22294,PF 27,2700,87.19,89.6,112.38,289.16
Mariposa Bypass,22294,PF 28,2800,87.21,90.78,116.88,294.86
Mariposa Bypass,22294,PF 29,2900,87.23,91.95,121.03,300.21
Mariposa Bypass,22294,PF 30,3000,87.25,93.73,124.43,305.42
Mariposa Bypass,22294,PF 31,3100,87.26,95.25,128.01,310.53
Mariposa Bypass,22294,PF 32,3200,87.27,96.26,130.68,314.22
Mariposa Bypass,22294,PF 33,3300,87.28,96.97,132.85,317.1
Mariposa Bypass,22294,PF 34,3400,87.28,97.29,134.72,319.29
Mariposa Bypass,22294,PF 35,3500,87.29,97.98,136.09,321.35
Mariposa Bypass,22294,PF 36,3600,87.29,98.73,137.35,323.37
Mariposa Bypass,22294,PF 37,3700,87.3,99.43,138.58,325.31
Mariposa Bypass,22294,PF 38,3800,87.31,100.09,139.94,327.34
Mariposa Bypass,22294,PF 39,3900,87.31,100.51,141.15,328.97
Mariposa Bypass,22294,PF 40,4000,87.32,100.84,141.81,329.97
Mariposa Bypass,22294,PF 41,4100,87.32,101.17,142.56,331.05
Mariposa Bypass,22294,PF 42,4200,87.32,101.58,143.12,332.03
Mariposa Bypass,22294,PF 43,4300,87.32,101.99,143.54,332.85
Mariposa Bypass,22294,PF 44,4400,87.32,102.37,144.03,333.72
Mariposa Bypass,22294,PF 45,4500,87.32,102.66,144.65,334.63
,,,,,,,
Mariposa Bypass,22275,PF 1,100,58.65,0.07,0.1,58.82
Mariposa Bypass,22275,PF 2,200,66.78,0.16,0.12,67.07
Mariposa Bypass,22275,PF 3,300,73.2,0.55,0.48,74.23
Mariposa Bypass,22275,PF 4,400,75.54,0.8,1.5,77.85
Mariposa Bypass,22275,PF 5,500,77.14,1,2.73,80.87
Mariposa Bypass,22275,PF 6,600,78.5,1.46,3.56,83.53
Mariposa Bypass,22275,PF 7,700,79.53,1.79,5.44,86.76
Mariposa Bypass,22275,PF 8,800,80.29,2.94,7.16,90.39
Mariposa Bypass,22275,PF 9,900,81.15,5.3,8.93,95.39
Mariposa Bypass,22275,PF 10,1000,81.85,8.32,11.46,101.63
Mariposa Bypass,22275,PF 11,1100,82.96,16.23,16.51,115.71
Mariposa Bypass,22275,PF 12,1200,83.56,19.68,19.56,122.8
Mariposa Bypass,22275,PF 13,1300,84.15,23.08,24.11,131.34
Mariposa Bypass,22275,PF 14,1400,84.74,27,30.51,142.25
Mariposa Bypass,22275,PF 15,1500,85.28,33,36.08,154.36
Mariposa Bypass,22275,PF 16,1600,85.67,40.59,40.78,167.04
Mariposa Bypass,22275,PF 17,1700,85.96,50.1,46.32,182.38
Mariposa Bypass,22275,PF 18,1800,86.19,57.24,53.35,196.79
Mariposa Bypass,22275,PF 19,1900,86.37,63.86,60.55,210.78
Mariposa Bypass,22275,PF 20,2000,86.55,68.38,68.21,223.14
Mariposa Bypass,22275,PF 21,2100,86.64,72.96,75.48,235.09
Mariposa Bypass,22275,PF 22,2200,86.73,77.36,82.27,246.36
Mariposa Bypass,22275,PF 23,2300,86.81,81.09,88.09,255.99
Mariposa Bypass,22275,PF 24,2400,86.9,84.15,94.11,265.16
Mariposa Bypass,22275,PF 25,2500,86.98,86.35,100.87,274.2
Mariposa Bypass,22275,PF 26,2600,87.03,87.96,106.79,281.78
Mariposa Bypass,22275,PF 27,2700,87.05,89.32,112.36,288.74
Mariposa Bypass,22275,PF 28,2800,87.08,90.5,116.86,294.44
Mariposa Bypass,22275,PF 29,2900,87.1,91.68,121.01,299.78
Mariposa Bypass,22275,PF 30,3000,87.12,93.46,124.42,304.99
Mariposa Bypass,22275,PF 31,3100,87.13,94.98,128,310.11
Mariposa Bypass,22275,PF 32,3200,87.14,95.98,130.67,313.79
Mariposa Bypass,22275,PF 33,3300,87.15,96.7,132.83,316.67
Mariposa Bypass,22275,PF 34,3400,87.15,97.14,134.7,318.99
Mariposa Bypass,22275,PF 35,3500,87.15,97.82,136.07,321.04
Mariposa Bypass,22275,PF 36,3600,87.16,98.57,137.34,323.07
Mariposa Bypass,22275,PF 37,3700,87.17,99.27,138.57,325.01
Mariposa Bypass,22275,PF 38,3800,87.18,99.93,139.93,327.03
Mariposa Bypass,22275,PF 39,3900,87.18,100.35,141.13,328.67
Mariposa Bypass,22275,PF 40,4000,87.19,100.68,141.8,329.67
Mariposa Bypass,22275,PF 41,4100,87.19,101.02,142.54,330.74
Mariposa Bypass,22275,PF 42,4200,87.19,101.43,143.11,331.72
Mariposa Bypass,22275,PF 43,4300,87.19,101.84,143.52,332.55
Mariposa Bypass,22275,PF 44,4400,87.19,102.22,144.01,333.42
Mariposa Bypass,22275,PF 45,4500,87.19,102.51,144.63,334.33
,,,,,,,
Mariposa Bypass,22267,,Inl Struct,,,,
,,,,,,,
Mariposa Bypass,22223,PF 1,100,58.33,0.07,0.1,58.5
Mariposa Bypass,22223,PF 2,200,66.46,0.16,0.12,66.74
Mariposa Bypass,22223,PF 3,300,72.88,0.55,0.47,73.9
Mariposa Bypass,22223,PF 4,400,75.22,0.79,1.5,77.51
Mariposa Bypass,22223,PF 5,500,76.81,1,2.73,80.54
Mariposa Bypass,22223,PF 6,600,78.17,1.46,3.56,83.19
Mariposa Bypass,22223,PF 7,700,79.2,1.78,5.44,86.42
Mariposa Bypass,22223,PF 8,800,79.96,2.94,7.15,90.05
Mariposa Bypass,22223,PF 9,900,80.82,5.29,8.93,95.04
Mariposa Bypass,22223,PF 10,1000,81.51,8.31,11.46,101.28
Mariposa Bypass,22223,PF 11,1100,82.62,15.86,16.48,114.96
Mariposa Bypass,22223,PF 12,1200,83.22,19.31,19.52,122.06
Mariposa Bypass,22223,PF 13,1300,83.81,22.71,24.07,130.59
Mariposa Bypass,22223,PF 14,1400,84.39,26.64,30.47,141.51
Mariposa Bypass,22223,PF 15,1500,84.93,32.64,36.04,153.61
Mariposa Bypass,22223,PF 16,1600,85.32,40.23,40.75,166.29
Mariposa Bypass,22223,PF 17,1700,85.62,49.73,46.28,181.63
Mariposa Bypass,22223,PF 18,1800,85.85,56.88,53.31,196.04
Mariposa Bypass,22223,PF 19,1900,86.02,63.49,60.51,210.03
Mariposa Bypass,22223,PF 20,2000,86.2,68.01,68.17,222.39
Mariposa Bypass,22223,PF 21,2100,86.3,72.59,75.44,234.34
Mariposa Bypass,22223,PF 22,2200,86.38,77,82.23,245.61
Mariposa Bypass,22223,PF 23,2300,86.46,80.72,88.06,255.24
Mariposa Bypass,22223,PF 24,2400,86.55,83.79,94.07,264.42
Mariposa Bypass,22223,PF 25,2500,86.63,85.99,100.83,273.45
Mariposa Bypass,22223,PF 26,2600,86.68,87.6,106.75,281.03
Mariposa Bypass,22223,PF 27,2700,86.71,88.96,112.32,287.99
Mariposa Bypass,22223,PF 28,2800,86.73,90.13,116.82,293.69
Mariposa Bypass,22223,PF 29,2900,86.75,91.31,120.97,299.03
Mariposa Bypass,22223,PF 30,3000,86.78,93.09,124.38,304.24
Mariposa Bypass,22223,PF 31,3100,86.79,94.61,127.96,309.36
Mariposa Bypass,22223,PF 32,3200,86.8,95.62,130.63,313.04
Mariposa Bypass,22223,PF 33,3300,86.8,96.33,132.79,315.92
Mariposa Bypass,22223,PF 34,3400,86.81,97.09,134.66,318.56
Mariposa Bypass,22223,PF 35,3500,86.81,97.78,136.03,320.61
Mariposa Bypass,22223,PF 36,3600,86.81,98.53,137.3,322.64
Mariposa Bypass,22223,PF 37,3700,86.82,99.23,138.53,324.58
Mariposa Bypass,22223,PF 38,3800,86.83,99.89,139.89,326.6
Mariposa Bypass,22223,PF 39,3900,86.84,100.31,141.09,328.24
Mariposa Bypass,22223,PF 40,4000,86.84,100.64,141.76,329.24
Mariposa Bypass,22223,PF 41,4100,86.84,100.97,142.5,330.31
Mariposa Bypass,22223,PF 42,4200,86.84,101.38,143.07,331.29
Mariposa Bypass,22223,PF 43,4300,86.84,101.79,143.48,332.12
Mariposa Bypass,22223,PF 44,4400,86.84,102.17,143.97,332.99
Mariposa Bypass,22223,PF 45,4500,86.84,102.46,144.59,333.9
,,,,,,,
Mariposa Bypass,22207,PF 1,100,58.23,0.07,0.1,58.4
Mariposa Bypass,22207,PF 2,200,66.36,0.16,0.12,66.64
Mariposa Bypass,22207,PF 3,300,72.77,0.55,0.47,73.79
Mariposa Bypass,22207,PF 4,400,75.12,0.79,1.5,77.41
Mariposa Bypass,22207,PF 5,500,76.71,1,2.73,80.43
Mariposa Bypass,22207,PF 6,600,78.07,1.46,3.56,83.09
Mariposa Bypass,22207,PF 7,700,79.09,1.78,5.44,86.31
Mariposa Bypass,22207,PF 8,800,79.85,2.94,7.15,89.94
Mariposa Bypass,22207,PF 9,900,80.71,5.29,8.93,94.94
Mariposa Bypass,22207,PF 10,1000,81.4,8.31,11.46,101.17
Mariposa Bypass,22207,PF 11,1100,82.51,15.86,16.48,114.85
Mariposa Bypass,22207,PF 12,1200,83.11,19.31,19.52,121.95
Mariposa Bypass,22207,PF 13,1300,83.7,22.71,24.07,130.48
Mariposa Bypass,22207,PF 14,1400,84.29,26.64,30.47,141.39
Mariposa Bypass,22207,PF 15,1500,84.82,32.63,36.04,153.5
Mariposa Bypass,22207,PF 16,1600,85.21,40.22,40.74,166.18
Mariposa Bypass,22207,PF 17,1700,85.51,49.73,46.28,181.52
Mariposa Bypass,22207,PF 18,1800,85.74,56.87,53.31,195.92
Mariposa Bypass,22207,PF 19,1900,85.92,63.49,60.51,209.92
Mariposa Bypass,22207,PF 20,2000,86.1,68.01,68.17,222.28
Mariposa Bypass,22207,PF 21,2100,86.19,72.59,75.44,234.22
Mariposa Bypass,22207,PF 22,2200,86.28,77,82.23,245.5
Mariposa Bypass,22207,PF 23,2300,86.36,80.72,88.05,255.13
Mariposa Bypass,22207,PF 24,2400,86.45,83.79,94.07,264.3
Mariposa Bypass,22207,PF 25,2500,86.52,85.98,100.83,273.34
Mariposa Bypass,22207,PF 26,2600,86.58,87.59,106.75,280.92
Mariposa Bypass,22207,PF 27,2700,86.6,88.95,112.32,287.88
Mariposa Bypass,22207,PF 28,2800,86.62,90.13,116.82,293.57
Mariposa Bypass,22207,PF 29,2900,86.65,91.31,120.97,298.92
Mariposa Bypass,22207,PF 30,3000,86.67,93.09,124.37,304.13
Mariposa Bypass,22207,PF 31,3100,86.68,94.61,127.95,309.24
Mariposa Bypass,22207,PF 32,3200,86.69,95.62,130.63,312.93
Mariposa Bypass,22207,PF 33,3300,86.69,96.33,132.79,315.81
Mariposa Bypass,22207,PF 34,3400,86.7,97.09,134.66,318.44
Mariposa Bypass,22207,PF 35,3500,86.7,97.77,136.03,320.5
Mariposa Bypass,22207,PF 36,3600,86.71,98.53,137.29,322.53
Mariposa Bypass,22207,PF 37,3700,86.71,99.22,138.53,324.46
Mariposa Bypass,22207,PF 38,3800,86.72,99.88,139.88,326.49
Mariposa Bypass,22207,PF 39,3900,86.73,100.3,141.09,328.12
Mariposa Bypass,22207,PF 40,4000,86.73,100.63,141.75,329.12
Mariposa Bypass,22207,PF 41,4100,86.73,100.97,142.5,330.2
Mariposa Bypass,22207,PF 42,4200,86.73,101.38,143.06,331.18
Mariposa Bypass,22207,PF 43,4300,86.73,101.79,143.48,332
Mariposa Bypass,22207,PF 44,4400,86.73,102.17,143.97,332.87
Mariposa Bypass,22207,PF 45,4500,86.73,102.46,144.59,333.78
,,,,,,,
Mariposa Bypass,22206,,Inl Struct,,,,
,,,,,,,
Mariposa Bypass,22197,PF 1,100,58.17,0.07,0.1,58.34
Mariposa Bypass,22197,PF 2,200,66.29,0.16,0.12,66.58
Mariposa Bypass,22197,PF 3,300,72.71,0.55,0.47,73.73
Mariposa Bypass,22197,PF 4,400,75.05,0.79,1.5,77.34
Mariposa Bypass,22197,PF 5,500,76.64,1,2.73,80.37
Mariposa Bypass,22197,PF 6,600,78,1.46,3.56,83.02
Mariposa Bypass,22197,PF 7,700,79.02,1.78,5.44,86.24
Mariposa Bypass,22197,PF 8,800,79.78,2.94,7.15,89.87
Mariposa Bypass,22197,PF 9,900,80.65,5.29,8.93,94.87
Mariposa Bypass,22197,PF 10,1000,81.34,8.31,11.46,101.11
Mariposa Bypass,22197,PF 11,1100,82.45,15.86,16.48,114.78
Mariposa Bypass,22197,PF 12,1200,83.04,19.31,19.52,121.88
Mariposa Bypass,22197,PF 13,1300,83.63,22.71,24.07,130.41
Mariposa Bypass,22197,PF 14,1400,84.22,26.63,30.47,141.33
Mariposa Bypass,22197,PF 15,1500,84.75,32.63,36.04,153.43
Mariposa Bypass,22197,PF 16,1600,85.15,40.22,40.74,166.11
Mariposa Bypass,22197,PF 17,1700,85.44,49.73,46.28,181.45
Mariposa Bypass,22197,PF 18,1800,85.67,56.87,53.31,195.86
Mariposa Bypass,22197,PF 19,1900,85.85,63.49,60.51,209.85
Mariposa Bypass,22197,PF 20,2000,86.03,68.01,68.17,222.21
Mariposa Bypass,22197,PF 21,2100,86.12,72.59,75.44,234.16
Mariposa Bypass,22197,PF 22,2200,86.21,76.99,82.23,245.43
Mariposa Bypass,22197,PF 23,2300,86.29,80.72,88.05,255.06
Mariposa Bypass,22197,PF 24,2400,86.38,83.79,94.07,264.23
Mariposa Bypass,22197,PF 25,2500,86.45,85.98,100.83,273.27
Mariposa Bypass,22197,PF 26,2600,86.51,87.59,106.75,280.85
Mariposa Bypass,22197,PF 27,2700,86.53,88.95,112.32,287.81
Mariposa Bypass,22197,PF 28,2800,86.55,90.13,116.82,293.5
Mariposa Bypass,22197,PF 29,2900,86.58,91.31,120.97,298.85
Mariposa Bypass,22197,PF 30,3000,86.6,93.09,124.37,304.06
Mariposa Bypass,22197,PF 31,3100,86.61,94.61,127.95,309.17
Mariposa Bypass,22197,PF 32,3200,86.62,95.61,130.62,312.86
Mariposa Bypass,22197,PF 33,3300,86.62,96.33,132.79,315.74
Mariposa Bypass,22197,PF 34,3400,86.63,97.09,134.66,318.37
Mariposa Bypass,22197,PF 35,3500,86.63,97.77,136.02,320.43
Mariposa Bypass,22197,PF 36,3600,86.64,98.52,137.29,322.45
Mariposa Bypass,22197,PF 37,3700,86.65,99.22,138.52,324.39
Mariposa Bypass,22197,PF 38,3800,86.65,99.88,139.88,326.42
Mariposa Bypass,22197,PF 39,3900,86.66,100.3,141.09,328.05
Mariposa Bypass,22197,PF 40,4000,86.67,100.63,141.75,329.05
Mariposa Bypass,22197,PF 41,4100,86.67,100.97,142.5,330.13
Mariposa Bypass,22197,PF 42,4200,86.67,101.38,143.06,331.11
Mariposa Bypass,22197,PF 43,4300,86.67,101.78,143.48,331.93
Mariposa Bypass,22197,PF 44,4400,86.67,102.17,143.96,332.8
Mariposa Bypass,22197,PF 45,4500,86.67,102.46,144.58,333.71
,,,,,,,
Mariposa Bypass,22043,PF 1,100,57.44,0.07,0.1,57.61
Mariposa Bypass,22043,PF 2,200,65.39,0.16,0.12,65.68
Mariposa Bypass,22043,PF 3,300,71.8,0.55,0.47,72.82
Mariposa Bypass,22043,PF 4,400,74.14,0.79,1.5,76.43
Mariposa Bypass,22043,PF 5,500,75.71,1,2.73,79.43
Mariposa Bypass,22043,PF 6,600,77.03,1.46,3.56,82.05
Mariposa Bypass,22043,PF 7,700,78.05,1.78,5.44,85.27
Mariposa Bypass,22043,PF 8,800,78.8,2.93,7.15,88.89
Mariposa Bypass,22043,PF 9,900,79.66,5.29,8.93,93.87
Mariposa Bypass,22043,PF 10,1000,80.34,8.31,11.46,100.11
Mariposa Bypass,22043,PF 11,1100,81.44,15.86,16.48,113.77
Mariposa Bypass,22043,PF 12,1200,82.03,19.3,19.52,120.86
Mariposa Bypass,22043,PF 13,1300,82.62,22.7,24.07,129.38
Mariposa Bypass,22043,PF 14,1400,83.2,26.62,30.47,140.29
Mariposa Bypass,22043,PF 15,1500,83.74,32.61,36.04,152.39
Mariposa Bypass,22043,PF 16,1600,84.12,40.2,40.74,165.07
Mariposa Bypass,22043,PF 17,1700,84.42,49.7,46.28,180.4
Mariposa Bypass,22043,PF 18,1800,84.65,56.85,53.29,194.79
Mariposa Bypass,22043,PF 19,1900,84.82,63.46,60.48,208.76
Mariposa Bypass,22043,PF 20,2000,85,67.98,68.12,221.11
Mariposa Bypass,22043,PF 21,2100,85.1,72.56,75.37,233.03
Mariposa Bypass,22043,PF 22,2200,85.18,76.96,82.12,244.27
Mariposa Bypass,22043,PF 23,2300,85.26,80.69,87.89,253.84
Mariposa Bypass,22043,PF 24,2400,85.35,83.75,93.91,263.01
Mariposa Bypass,22043,PF 25,2500,85.43,85.94,100.67,272.03
Mariposa Bypass,22043,PF 26,2600,85.48,87.54,106.59,279.61
Mariposa Bypass,22043,PF 27,2700,85.51,88.89,112.16,286.56
Mariposa Bypass,22043,PF 28,2800,85.53,90.05,116.66,292.23
Mariposa Bypass,22043,PF 29,2900,85.55,91.22,120.8,297.57
Mariposa Bypass,22043,PF 30,3000,85.57,92.99,124.21,302.77
Mariposa Bypass,22043,PF 31,3100,85.58,94.51,127.79,307.88
Mariposa Bypass,22043,PF 32,3200,85.59,95.51,130.46,311.57
Mariposa Bypass,22043,PF 33,3300,85.6,96.22,132.62,314.44
Mariposa Bypass,22043,PF 34,3400,85.6,96.98,134.49,317.08
Mariposa Bypass,22043,PF 35,3500,85.61,97.67,135.86,319.13
Mariposa Bypass,22043,PF 36,3600,85.61,98.42,137.13,321.16
Mariposa Bypass,22043,PF 37,3700,85.62,99.12,138.36,323.09
Mariposa Bypass,22043,PF 38,3800,85.63,99.78,139.71,325.12
Mariposa Bypass,22043,PF 39,3900,85.63,100.19,140.92,326.75
Mariposa Bypass,22043,PF 40,4000,85.64,100.52,141.58,327.75
Mariposa Bypass,22043,PF 41,4100,85.64,100.86,142.33,328.82
Mariposa Bypass,22043,PF 42,4200,85.64,101.27,142.89,329.8
Mariposa Bypass,22043,PF 43,4300,85.64,101.67,143.3,330.62
Mariposa Bypass,22043,PF 44,4400,85.64,102.06,143.78,331.48
Mariposa Bypass,22043,PF 45,4500,85.64,102.35,144.39,332.38
,,,,,,,
Mariposa Bypass,21699,PF 1,100,56.24,0.07,0.1,56.4
Mariposa Bypass,21699,PF 2,200,64.16,0.16,0.12,64.44
Mariposa Bypass,21699,PF 3,300,70.55,0.55,0.47,71.57
Mariposa Bypass,21699,PF 4,400,72.87,0.79,1.5,75.16
Mariposa Bypass,21699,PF 5,500,74.38,1,2.73,78.11
Mariposa Bypass,21699,PF 6,600,75.61,1.46,3.56,80.63
Mariposa Bypass,21699,PF 7,700,76.61,1.78,5.44,83.83
Mariposa Bypass,21699,PF 8,800,77.35,2.93,7.15,87.44
Mariposa Bypass,21699,PF 9,900,78.17,5.29,8.93,92.39
Mariposa Bypass,21699,PF 10,1000,78.84,8.31,11.46,98.6
Mariposa Bypass,21699,PF 11,1100,79.93,15.85,16.48,112.25
Mariposa Bypass,21699,PF 12,1200,80.49,19.29,19.52,119.3
Mariposa Bypass,21699,PF 13,1300,81.06,22.68,24.07,127.81
Mariposa Bypass,21699,PF 14,1400,81.64,26.6,30.47,138.71
Mariposa Bypass,21699,PF 15,1500,82.16,32.57,36.04,150.77
Mariposa Bypass,21699,PF 16,1600,82.54,40.15,40.71,163.41
Mariposa Bypass,21699,PF 17,1700,82.83,49.6,46.22,178.65
Mariposa Bypass,21699,PF 18,1800,83.06,56.71,53.2,192.97
Mariposa Bypass,21699,PF 19,1900,83.23,63.31,60.33,206.87
Mariposa Bypass,21699,PF 20,2000,83.41,67.82,67.93,219.16
Mariposa Bypass,21699,PF 21,2100,83.51,72.31,75.11,230.93
Mariposa Bypass,21699,PF 22,2200,83.59,76.61,81.77,241.97
Mariposa Bypass,21699,PF 23,2300,83.67,80.2,87.4,251.27
Mariposa Bypass,21699,PF 24,2400,83.76,83.18,93.38,260.32
Mariposa Bypass,21699,PF 25,2500,83.84,85.26,100.08,269.17
Mariposa Bypass,21699,PF 26,2600,83.89,86.8,105.93,276.62
Mariposa Bypass,21699,PF 27,2700,83.92,88.13,111.41,283.46
Mariposa Bypass,21699,PF 28,2800,83.94,89.24,115.85,289.03
Mariposa Bypass,21699,PF 29,2900,83.96,90.39,119.96,294.32
Mariposa Bypass,21699,PF 30,3000,83.98,92.15,123.35,299.48
Mariposa Bypass,21699,PF 31,3100,83.99,93.66,126.88,304.53
Mariposa Bypass,21699,PF 32,3200,84,94.66,129.44,308.1
Mariposa Bypass,21699,PF 33,3300,84.01,95.36,131.58,310.95
Mariposa Bypass,21699,PF 34,3400,84.01,96.12,133.45,313.58
Mariposa Bypass,21699,PF 35,3500,84.02,96.8,134.81,315.62
Mariposa Bypass,21699,PF 36,3600,84.02,97.54,136.07,317.64
Mariposa Bypass,21699,PF 37,3700,84.03,98.24,137.3,319.57
Mariposa Bypass,21699,PF 38,3800,84.04,98.89,138.65,321.58
Mariposa Bypass,21699,PF 39,3900,84.04,99.31,139.86,323.21
Mariposa Bypass,21699,PF 40,4000,84.05,99.64,140.52,324.2
Mariposa Bypass,21699,PF 41,4100,84.05,99.97,141.26,325.27
Mariposa Bypass,21699,PF 42,4200,84.05,100.37,141.82,326.24
Mariposa Bypass,21699,PF 43,4300,84.05,100.78,142.23,327.06
Mariposa Bypass,21699,PF 44,4400,84.05,101.16,142.71,327.92
Mariposa Bypass,21699,PF 45,4500,84.05,101.45,143.31,328.81
,,,,,,,
Mariposa Bypass,21413,PF 1,100,55.54,0.07,0.1,55.71
Mariposa Bypass,21413,PF 2,200,63.4,0.16,0.12,63.69
Mariposa Bypass,21413,PF 3,300,69.76,0.55,0.47,70.78
Mariposa Bypass,21413,PF 4,400,72.06,0.79,1.5,74.36
Mariposa Bypass,21413,PF 5,500,73.56,1,2.73,77.28
Mariposa Bypass,21413,PF 6,600,74.77,1.46,3.56,79.79
Mariposa Bypass,21413,PF 7,700,75.76,1.78,5.44,82.98
Mariposa Bypass,21413,PF 8,800,76.48,2.93,7.15,86.57
Mariposa Bypass,21413,PF 9,900,77.29,5.29,8.93,91.51
Mariposa Bypass,21413,PF 10,1000,77.94,8.31,11.46,97.71
Mariposa Bypass,21413,PF 11,1100,79.02,15.85,16.48,111.35
Mariposa Bypass,21413,PF 12,1200,79.58,19.29,19.52,118.39
Mariposa Bypass,21413,PF 13,1300,80.14,22.68,24.07,126.89
Mariposa Bypass,21413,PF 14,1400,80.71,26.6,30.47,137.78
Mariposa Bypass,21413,PF 15,1500,81.22,32.56,36.04,149.82
Mariposa Bypass,21413,PF 16,1600,81.59,40.13,40.69,162.42
Mariposa Bypass,21413,PF 17,1700,81.88,49.54,46.13,177.55
Mariposa Bypass,21413,PF 18,1800,82.1,56.63,53.06,191.79
Mariposa Bypass,21413,PF 19,1900,82.28,63.22,60.12,205.61
Mariposa Bypass,21413,PF 20,2000,82.45,67.71,67.69,217.86
Mariposa Bypass,21413,PF 21,2100,82.55,72.13,74.86,229.54
Mariposa Bypass,21413,PF 22,2200,82.63,76.35,81.5,240.48
Mariposa Bypass,21413,PF 23,2300,82.7,79.78,87.09,249.57
Mariposa Bypass,21413,PF 24,2400,82.79,82.65,92.91,258.35
Mariposa Bypass,21413,PF 25,2500,82.86,84.59,99.47,266.93
Mariposa Bypass,21413,PF 26,2600,82.91,86.06,105.25,274.23
Mariposa Bypass,21413,PF 27,2700,82.94,87.34,110.66,280.94
Mariposa Bypass,21413,PF 28,2800,82.96,88.41,115.05,286.43
Mariposa Bypass,21413,PF 29,2900,82.98,89.51,119.13,291.62
Mariposa Bypass,21413,PF 30,3000,83,91.11,122.51,296.63
Mariposa Bypass,21413,PF 31,3100,83.01,92.55,125.99,301.55
Mariposa Bypass,21413,PF 32,3200,83.02,93.53,128.46,305.02
Mariposa Bypass,21413,PF 33,3300,83.03,94.23,130.59,307.85
Mariposa Bypass,21413,PF 34,3400,83.03,94.98,132.45,310.46
Mariposa Bypass,21413,PF 35,3500,83.04,95.66,133.81,312.5
Mariposa Bypass,21413,PF 36,3600,83.04,96.4,135.07,314.51
Mariposa Bypass,21413,PF 37,3700,83.05,97.1,136.29,316.43
Mariposa Bypass,21413,PF 38,3800,83.06,97.75,137.64,318.44
Mariposa Bypass,21413,PF 39,3900,83.06,98.16,138.84,320.06
Mariposa Bypass,21413,PF 40,4000,83.07,98.49,139.49,321.05
Mariposa Bypass,21413,PF 41,4100,83.07,98.81,140.23,322.12
Mariposa Bypass,21413,PF 42,4200,83.07,99.22,140.79,323.08
Mariposa Bypass,21413,PF 43,4300,83.07,99.63,141.2,323.89
Mariposa Bypass,21413,PF 44,4400,83.07,100.01,141.68,324.75
Mariposa Bypass,21413,PF 45,4500,83.07,100.29,142.28,325.64
,,,,,,,
Mariposa Bypass,20866,PF 1,100,54.14,0.07,0.1,54.31
Mariposa Bypass,20866,PF 2,200,61.85,0.16,0.12,62.13
Mariposa Bypass,20866,PF 3,300,68.13,0.55,0.47,69.15
Mariposa Bypass,20866,PF 4,400,70.38,0.79,1.5,72.67
Mariposa Bypass,20866,PF 5,500,71.79,1,2.73,75.51
Mariposa Bypass,20866,PF 6,600,72.96,1.46,3.56,77.98
Mariposa Bypass,20866,PF 7,700,73.91,1.78,5.44,81.13
Mariposa Bypass,20866,PF 8,800,74.61,2.93,7.15,84.7
Mariposa Bypass,20866,PF 9,900,75.34,5.29,8.9,89.53
Mariposa Bypass,20866,PF 10,1000,75.97,8.31,11.37,95.65
Mariposa Bypass,20866,PF 11,1100,77.03,15.85,16.35,109.23
Mariposa Bypass,20866,PF 12,1200,77.57,19.29,19.38,116.23
Mariposa Bypass,20866,PF 13,1300,78.11,22.68,23.91,124.7
Mariposa Bypass,20866,PF 14,1400,78.66,26.6,30.17,135.44
Mariposa Bypass,20866,PF 15,1500,79.16,32.56,35.67,147.39
Mariposa Bypass,20866,PF 16,1600,79.51,40.13,40.26,159.91
