Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
ChowchillaBypass,275102.8,100,2.53,2.53,,2.53,,0.99,,0.99,,163.32,160.79
ChowchillaBypass,275102.8,200,2.82,2.82,,2.82,,1.77,,1.77,,163.61,160.79
ChowchillaBypass,275102.8,300,3.06,3.06,,3.06,,2.45,,2.45,,163.85,160.79
ChowchillaBypass,275102.8,400,3.26,3.26,,3.26,,3.07,,3.07,,164.05,160.79
ChowchillaBypass,275102.8,500,3.44,3.44,,3.44,,3.63,,3.63,,164.23,160.79
ChowchillaBypass,275102.8,600,3.6,3.6,,3.6,,4.16,,4.16,,164.39,160.79
ChowchillaBypass,275102.8,700,3.75,3.75,,3.75,,4.66,,4.66,,164.54,160.79
ChowchillaBypass,275102.8,800,3.87,3.87,,3.87,,5.17,,5.17,,164.66,160.79
ChowchillaBypass,275102.8,900,4.02,2.02,,2.02,,5.58,,5.58,,164.81,160.79
ChowchillaBypass,275102.8,1000,4.19,2.19,,2.19,,5.7,,5.7,,164.98,160.79
ChowchillaBypass,275102.8,1100,4.37,2.37,,2.37,,5.81,,5.81,,165.16,160.79
ChowchillaBypass,275102.8,1200,4.53,2.53,,2.53,,5.93,,5.93,,165.32,160.79
ChowchillaBypass,275102.8,1300,4.69,2.69,,2.69,,6.05,,6.05,,165.48,160.79
ChowchillaBypass,275102.8,1400,4.85,2.85,,2.85,,6.13,,6.13,,165.64,160.79
ChowchillaBypass,275102.8,1500,5.02,3.02,,3.02,,6.22,,6.22,,165.81,160.79
ChowchillaBypass,275102.8,1600,5.16,3.16,,3.16,,6.33,,6.33,,165.95,160.79
ChowchillaBypass,275102.8,1700,5.31,3.31,,3.31,,6.43,,6.43,,166.1,160.79
ChowchillaBypass,275102.8,1800,5.44,3.44,,3.44,,6.54,,6.54,,166.23,160.79
ChowchillaBypass,275102.8,1900,5.57,3.57,,3.57,,6.66,,6.66,,166.36,160.79
ChowchillaBypass,275102.8,2000,5.69,3.69,,3.69,,6.78,,6.78,,166.48,160.79
ChowchillaBypass,275102.8,2100,5.8,3.8,,3.8,,6.9,,6.9,,166.59,160.79
ChowchillaBypass,275102.8,2200,5.91,3.91,,3.91,,7.03,,7.03,,166.7,160.79
ChowchillaBypass,275102.8,2300,6.02,4.02,,4.02,,7.15,,7.15,,166.81,160.79
ChowchillaBypass,275102.8,2400,6.13,4.13,,4.13,,7.27,,7.27,,166.92,160.79
ChowchillaBypass,275102.8,2500,6.23,4.23,,4.23,,7.39,,7.39,,167.02,160.79
ChowchillaBypass,275102.8,2600,6.33,4.33,,4.33,,7.5,,7.5,,167.12,160.79
ChowchillaBypass,275102.8,2700,6.43,4.43,,4.43,,7.61,,7.61,,167.22,160.79
ChowchillaBypass,275102.8,2800,6.53,4.53,,4.53,,7.72,,7.72,,167.32,160.79
ChowchillaBypass,275102.8,2900,6.63,4.63,,4.63,,7.83,,7.83,,167.42,160.79
ChowchillaBypass,275102.8,3000,6.72,4.72,,4.72,,7.94,,7.94,,167.51,160.79
ChowchillaBypass,275102.8,3100,6.82,4.82,,4.82,,8.04,,8.04,,167.61,160.79
ChowchillaBypass,275102.8,3200,6.91,4.91,,4.91,,8.14,,8.14,,167.7,160.79
