Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
LESB,44780,4500,12.41,4.86,0.55,7.4,,3.05,0.43,3.16,,91.86,79.45
,,,,,,,,,,,,,
LESB,44304,100,3.42,2.57,,2.57,,0.78,,0.78,,82.52,79.1
LESB,44304,200,4.22,3.19,,3.19,,1.18,,1.18,,83.32,79.1
LESB,44304,300,4.84,3.18,,3.18,,1.47,,1.47,,83.94,79.1
LESB,44304,400,5.32,2.61,,2.61,,1.65,,1.65,,84.42,79.1
LESB,44304,500,5.66,2.66,,2.66,,1.81,,1.81,,84.76,79.1
LESB,44304,600,5.94,2.83,,2.83,,1.96,,1.96,,85.04,79.1
LESB,44304,700,6.19,3.03,,3.03,,2.1,,2.1,,85.29,79.1
LESB,44304,800,6.44,3.2,,3.2,,2.22,,2.22,,85.54,79.1
LESB,44304,900,6.68,3.36,,3.36,,2.31,,2.31,,85.78,79.1
LESB,44304,1000,6.92,3.54,,3.54,,2.4,,2.4,,86.02,79.1
LESB,44304,1100,7.15,3.68,,3.68,,2.47,,2.47,,86.25,79.1
LESB,44304,1200,7.38,3.72,,3.72,,2.54,,2.54,,86.48,79.1
LESB,44304,1300,7.6,3.87,,3.87,,2.6,,2.6,,86.7,79.1
LESB,44304,1400,7.8,4.03,,4.03,,2.65,,2.65,,86.9,79.1
LESB,44304,1500,8.01,4.19,,4.19,,2.7,,2.7,,87.11,79.1
LESB,44304,1600,8.2,4.34,,4.34,,2.76,,2.76,,87.3,79.1
LESB,44304,1700,8.4,4.4,,4.4,,2.8,,2.8,,87.5,79.1
LESB,44304,1800,8.58,4.43,,4.43,,2.85,,2.85,,87.68,79.1
LESB,44304,1900,8.77,4.43,,4.43,,2.88,,2.88,,87.87,79.1
LESB,44304,2000,8.95,4.57,,4.57,,2.91,,2.91,,88.05,79.1
LESB,44304,2100,9.12,4.71,,4.71,,2.95,,2.95,,88.22,79.1
LESB,44304,2200,9.3,4.86,,4.86,,2.97,,2.97,,88.4,79.1
LESB,44304,2300,9.49,5.01,,5.01,,2.99,,2.99,,88.59,79.1
LESB,44304,2400,9.67,5.16,,5.16,,3.01,,3.01,,88.77,79.1
LESB,44304,2500,9.83,5.29,,5.29,,3.05,,3.05,,88.93,79.1
LESB,44304,2600,9.98,5.41,,5.41,,3.08,,3.08,,89.08,79.1
LESB,44304,2700,10.13,5.54,,5.54,,3.11,,3.11,,89.23,79.1
LESB,44304,2800,10.28,5.66,,5.66,,3.14,,3.14,,89.38,79.1
LESB,44304,2900,10.43,5.75,,5.75,,3.17,,3.17,,89.53,79.1
LESB,44304,3000,10.57,5.84,,5.84,,3.2,,3.2,,89.67,79.1
LESB,44304,3100,10.71,5.93,,5.93,,3.23,,3.23,,89.81,79.1
LESB,44304,3200,10.85,6.03,,6.03,,3.25,,3.25,,89.95,79.1
LESB,44304,3300,10.99,6.13,,6.13,,3.28,,3.28,,90.09,79.1
LESB,44304,3400,11.13,6.24,,6.24,,3.31,,3.31,,90.23,79.1
LESB,44304,3500,11.27,6.34,,6.34,,3.32,,3.32,,90.37,79.1
LESB,44304,3600,11.41,6.43,,6.43,,3.35,,3.35,,90.51,79.1
LESB,44304,3700,11.54,6.53,,6.53,,3.37,,3.37,,90.64,79.1
LESB,44304,3800,11.73,6.66,,6.66,,3.36,,3.36,,90.83,79.1
LESB,44304,3900,11.86,6.75,,6.75,,3.39,,3.39,,90.96,79.1
LESB,44304,4000,11.98,6.82,0.01,6.84,,3.41,0.02,3.41,,91.08,79.1
LESB,44304,4100,12.11,6.68,0.07,6.88,,3.43,0.12,3.43,,91.21,79.1
LESB,44304,4200,12.23,6.53,0.13,6.89,,3.45,0.18,3.46,,91.33,79.1
LESB,44304,4300,12.35,6.37,0.17,6.97,,3.47,0.22,3.48,,91.45,79.1
LESB,44304,4400,12.46,6.04,0.23,7.05,0.04,3.48,0.27,3.5,0.09,91.56,79.1
LESB,44304,4500,12.58,5.59,0.32,7.12,0.09,3.49,0.33,3.52,0.15,91.68,79.1
,,,,,,,,,,,,,
LESB,43878,100,4.28,1.85,,1.85,,0.69,,0.69,,82.49,78.21
LESB,43878,200,5.07,2.29,,2.29,,0.94,,0.94,,83.28,78.21
LESB,43878,300,5.68,2.65,,2.65,,1.11,,1.11,,83.89,78.21
LESB,43878,400,6.13,2.69,,2.69,,1.25,,1.25,,84.34,78.21
LESB,43878,500,6.46,2.69,,2.69,,1.38,,1.38,,84.67,78.21
LESB,43878,600,6.73,2.88,,2.88,,1.5,,1.5,,84.94,78.21
LESB,43878,700,6.98,3.08,,3.08,,1.61,,1.61,,85.19,78.21
LESB,43878,800,7.23,3.28,,3.28,,1.7,,1.7,,85.44,78.21
LESB,43878,900,7.48,3.48,,3.48,,1.78,,1.78,,85.69,78.21
LESB,43878,1000,7.72,3.67,,3.67,,1.85,,1.85,,85.93,78.21
LESB,43878,1100,7.95,3.85,,3.85,,1.91,,1.91,,86.16,78.21
LESB,43878,1200,8.17,4.04,,4.04,,1.97,,1.97,,86.38,78.21
LESB,43878,1300,8.39,4.22,,4.22,,2.02,,2.02,,86.6,78.21
LESB,43878,1400,8.6,4.4,,4.4,,2.08,,2.08,,86.81,78.21
LESB,43878,1500,8.81,4.56,,4.56,,2.12,,2.12,,87.02,78.21
LESB,43878,1600,9,4.71,,4.71,,2.17,,2.17,,87.21,78.21
LESB,43878,1700,9.19,4.85,,4.85,,2.22,,2.22,,87.4,78.21
LESB,43878,1800,9.38,5,,5,,2.26,,2.26,,87.59,78.21
LESB,43878,1900,9.56,5.15,,5.15,,2.3,,2.3,,87.77,78.21
LESB,43878,2000,9.75,5.3,,5.3,,2.34,,2.34,,87.96,78.21
LESB,43878,2100,9.92,5.44,,5.44,,2.38,,2.38,,88.13,78.21
LESB,43878,2200,10.1,5.58,,5.58,,2.41,,2.41,,88.31,78.21
LESB,43878,2300,10.29,5.73,,5.73,,2.44,,2.44,,88.5,78.21
LESB,43878,2400,10.47,5.85,,5.85,,2.46,,2.46,,88.68,78.21
LESB,43878,2500,10.63,5.96,,5.96,,2.5,,2.5,,88.84,78.21
LESB,43878,2600,10.79,6.07,,6.07,,2.53,,2.53,,89,78.21
LESB,43878,2700,10.94,6.17,,6.17,,2.57,,2.57,,89.15,78.21
LESB,43878,2800,11.09,6.27,,6.27,,2.6,,2.6,,89.3,78.21
LESB,43878,2900,11.24,6.36,,6.36,,2.63,,2.63,,89.45,78.21
LESB,43878,3000,11.38,6.46,,6.46,,2.66,,2.66,,89.59,78.21
LESB,43878,3100,11.52,6.54,,6.54,,2.69,,2.69,,89.73,78.21
LESB,43878,3200,11.66,6.56,,6.56,,2.72,,2.72,,89.87,78.21
LESB,43878,3300,11.8,6.57,,6.57,,2.74,,2.74,,90.01,78.21
LESB,43878,3400,11.93,6.65,,6.65,,2.77,,2.77,,90.14,78.21
LESB,43878,3500,12.08,6.73,,6.73,,2.79,,2.79,,90.29,78.21
LESB,43878,3600,12.22,6.82,,6.82,,2.81,,2.81,,90.43,78.21
LESB,43878,3700,12.35,6.91,,6.91,,2.83,,2.83,,90.56,78.21
LESB,43878,3800,12.54,6.99,,6.99,,2.83,,2.83,,90.75,78.21
LESB,43878,3900,12.67,7.04,,7.04,,2.85,,2.85,,90.88,78.21
LESB,43878,4000,12.79,7.11,,7.11,,2.88,,2.88,,91,78.21
LESB,43878,4100,12.92,7.17,,7.17,,2.9,,2.9,,91.13,78.21
LESB,43878,4200,13.04,7.22,,7.22,,2.92,,2.92,,91.25,78.21
LESB,43878,4300,13.16,7.29,,7.29,,2.94,,2.94,,91.37,78.21
LESB,43878,4400,13.28,7.35,,7.35,,2.96,,2.96,,91.49,78.21
LESB,43878,4500,13.39,7.41,,7.43,0.03,2.98,,2.98,0.06,91.6,78.21
,,,,,,,,,,,,,
LESB,43440,100,3.33,1.8,,1.8,,1.08,,1.08,,82.43,79.1
LESB,43440,200,4.09,1.84,,1.84,,1.43,,1.43,,83.19,79.1
LESB,43440,300,4.69,1.96,,1.96,,1.52,,1.52,,83.79,79.1
LESB,43440,400,5.13,2.24,,2.24,,1.65,,1.65,,84.23,79.1
LESB,43440,500,5.43,2.37,,2.37,,1.81,,1.81,,84.53,79.1
LESB,43440,600,5.7,2.54,,2.54,,1.95,,1.95,,84.8,79.1
LESB,43440,700,5.94,2.73,,2.73,,2.07,,2.07,,85.04,79.1
LESB,43440,800,6.18,2.93,,2.93,,2.18,,2.18,,85.28,79.1
LESB,43440,900,6.43,3.13,,3.13,,2.26,,2.26,,85.53,79.1
LESB,43440,1000,6.67,3.33,,3.33,,2.33,,2.33,,85.77,79.1
LESB,43440,1100,6.9,3.52,,3.52,,2.39,,2.39,,86,79.1
LESB,43440,1200,7.12,3.7,,3.7,,2.46,,2.46,,86.22,79.1
LESB,43440,1300,7.34,3.87,,3.87,,2.51,,2.51,,86.44,79.1
LESB,43440,1400,7.55,4.04,,4.04,,2.56,,2.56,,86.65,79.1
LESB,43440,1500,7.76,4.2,,4.2,,2.61,,2.61,,86.86,79.1
LESB,43440,1600,7.95,4.33,,4.33,,2.66,,2.66,,87.05,79.1
LESB,43440,1700,8.14,4.46,,4.46,,2.71,,2.71,,87.24,79.1
LESB,43440,1800,8.33,4.6,,4.6,,2.75,,2.75,,87.43,79.1
LESB,43440,1900,8.51,4.74,,4.74,,2.79,,2.79,,87.61,79.1
LESB,43440,2000,8.69,4.89,,4.89,,2.83,,2.83,,87.79,79.1
LESB,43440,2100,8.87,5.03,,5.03,,2.87,,2.87,,87.97,79.1
LESB,43440,2200,9.05,5.17,,5.17,,2.9,,2.9,,88.15,79.1
LESB,43440,2300,9.24,5.32,,5.32,,2.92,,2.92,,88.34,79.1
LESB,43440,2400,9.43,5.46,,5.46,,2.95,,2.95,,88.53,79.1
LESB,43440,2500,9.58,5.57,,5.57,,2.99,,2.99,,88.68,79.1
LESB,43440,2600,9.74,5.69,,5.69,,3.02,,3.02,,88.84,79.1
LESB,43440,2700,9.89,5.81,,5.81,,3.06,,3.06,,88.99,79.1
LESB,43440,2800,10.04,5.91,,5.91,,3.09,,3.09,,89.14,79.1
LESB,43440,2900,10.18,6.01,,6.01,,3.12,,3.12,,89.28,79.1
LESB,43440,3000,10.33,6.12,,6.12,,3.15,,3.15,,89.43,79.1
LESB,43440,3100,10.47,6.21,,6.21,,3.19,,3.19,,89.57,79.1
LESB,43440,3200,10.6,6.31,,6.31,,3.22,,3.22,,89.7,79.1
LESB,43440,3300,10.74,6.4,,6.4,,3.25,,3.25,,89.84,79.1
LESB,43440,3400,10.87,6.49,,6.49,,3.28,,3.28,,89.97,79.1
LESB,43440,3500,11.02,6.58,,6.58,,3.3,,3.3,,90.12,79.1
LESB,43440,3600,11.16,6.49,,6.49,,3.32,,3.32,,90.26,79.1
LESB,43440,3700,11.29,6.57,,6.57,,3.35,,3.35,,90.39,79.1
LESB,43440,3800,11.49,6.65,,6.65,,3.34,,3.34,,90.59,79.1
LESB,43440,3900,11.61,6.7,,6.7,,3.36,,3.36,,90.71,79.1
LESB,43440,4000,11.73,6.77,0.03,6.79,,3.38,0.06,3.38,,90.83,79.1
LESB,43440,4100,11.86,6.79,0.08,6.88,,3.41,0.13,3.41,,90.96,79.1
LESB,43440,4200,11.98,6.8,0.13,6.97,,3.43,0.18,3.43,,91.08,79.1
LESB,43440,4300,12.1,6.8,0.19,7.06,,3.45,0.23,3.45,,91.2,79.1
LESB,43440,4400,12.21,6.62,0.16,7.14,,3.47,0.25,3.47,,91.31,79.1
LESB,43440,4500,12.33,6.03,0.14,7.23,,3.48,0.25,3.5,,91.43,79.1
,,,,,,,,,,,,,
LESB,42889,100,3.45,2.73,,2.73,,1.2,,1.2,,82.33,78.88
LESB,42889,200,4.1,3.05,,3.05,,1.92,,1.92,,82.98,78.88
LESB,42889,300,4.56,2.01,,2.01,,2.4,,2.4,,83.44,78.88
LESB,42889,400,4.93,1.23,,1.23,,2.51,,2.51,,83.81,78.88
LESB,42889,500,5.25,1.38,,1.38,,2.45,,2.45,,84.13,78.88
LESB,42889,600,5.54,1.66,,1.66,,2.42,,2.42,,84.42,78.88
LESB,42889,700,5.81,1.91,,1.91,,2.43,,2.43,,84.69,78.88
LESB,42889,800,6.08,2.16,,2.16,,2.43,,2.43,,84.96,78.88
LESB,42889,900,6.35,2.41,,2.41,,2.43,,2.43,,85.23,78.88
LESB,42889,1000,6.61,2.63,,2.63,,2.43,,2.43,,85.49,78.88
LESB,42889,1100,6.86,2.85,,2.85,,2.44,,2.44,,85.74,78.88
LESB,42889,1200,7.1,3.07,,3.07,,2.46,,2.46,,85.98,78.88
LESB,42889,1300,7.33,3.28,,3.28,,2.48,,2.48,,86.21,78.88
LESB,42889,1400,7.55,3.47,,3.47,,2.5,,2.5,,86.43,78.88
LESB,42889,1500,7.77,3.66,,3.66,,2.52,,2.52,,86.65,78.88
LESB,42889,1600,7.97,3.83,,3.83,,2.55,,2.55,,86.85,78.88
LESB,42889,1700,8.16,4,,4,,2.57,,2.57,,87.04,78.88
LESB,42889,1800,8.35,4.17,,4.17,,2.6,,2.6,,87.23,78.88
LESB,42889,1900,8.54,4.34,,4.34,,2.63,,2.63,,87.42,78.88
LESB,42889,2000,8.73,4.51,,4.51,,2.65,,2.65,,87.61,78.88
LESB,42889,2100,8.91,4.67,,4.67,,2.67,,2.67,,87.79,78.88
LESB,42889,2200,9.1,4.8,,4.8,,2.7,,2.7,,87.98,78.88
LESB,42889,2300,9.29,4.76,,4.76,,2.71,,2.71,,88.17,78.88
LESB,42889,2400,9.48,4.91,,4.91,,2.72,,2.72,,88.36,78.88
LESB,42889,2500,9.64,5.04,,5.04,,2.74,,2.74,,88.52,78.88
LESB,42889,2600,9.79,5.17,,5.17,,2.76,,2.76,,88.67,78.88
LESB,42889,2700,9.95,5.31,,5.31,,2.79,,2.79,,88.83,78.88
LESB,42889,2800,10.11,5.45,,5.45,,2.81,,2.81,,88.99,78.88
LESB,42889,2900,10.25,5.59,,5.59,,2.83,,2.83,,89.13,78.88
LESB,42889,3000,10.4,5.72,,5.72,,2.85,,2.85,,89.28,78.88
LESB,42889,3100,10.54,5.84,,5.84,,2.88,,2.88,,89.42,78.88
LESB,42889,3200,10.68,5.97,,5.97,,2.9,,2.9,,89.56,78.88
LESB,42889,3300,10.81,6.09,,6.09,,2.93,,2.93,,89.69,78.88
LESB,42889,3400,10.95,6.2,,6.2,,2.95,,2.95,,89.83,78.88
LESB,42889,3500,11.1,6.32,,6.32,,2.96,,2.96,,89.98,78.88
LESB,42889,3600,11.23,6.15,,6.43,0.05,2.98,,2.98,0.09,90.11,78.88
LESB,42889,3700,11.37,6.03,,6.53,0.13,3,,3,0.17,90.25,78.88
LESB,42889,3800,11.57,6.01,,6.67,0.27,2.98,,2.99,0.26,90.45,78.88
LESB,42889,3900,11.69,5.75,,6.76,0.26,2.99,,3.01,0.26,90.57,78.88
LESB,42889,4000,11.82,5.72,,6.87,0.35,3,,3.03,0.31,90.7,78.88
LESB,42889,4100,11.94,5.54,,6.97,0.38,3.01,,3.05,0.33,90.82,78.88
LESB,42889,4200,12.07,5.47,,7.07,0.44,3.02,,3.07,0.37,90.95,78.88
LESB,42889,4300,12.19,5.36,,7.16,0.49,3.02,,3.09,0.39,91.07,78.88
LESB,42889,4400,12.3,5.35,,7.25,0.57,3.02,,3.1,0.43,91.18,78.88
LESB,42889,4500,12.42,5.18,,7.33,0.59,3.03,,3.12,0.47,91.3,78.88
,,,,,,,,,,,,,
LESB,42430,100,4.94,4.05,,4.05,,0.35,,0.35,,82.34,77.4
LESB,42430,200,5.59,4.49,,4.49,,0.6,,0.6,,82.99,77.4
LESB,42430,300,6.06,4.75,,4.75,,0.81,,0.81,,83.46,77.4
LESB,42430,400,6.41,4.86,,4.86,,1.01,,1.01,,83.81,77.4
LESB,42430,500,6.7,5.01,,5.01,,1.19,,1.19,,84.1,77.4
LESB,42430,600,6.98,4.91,,4.91,,1.35,,1.35,,84.38,77.4
LESB,42430,700,7.23,5.04,,5.04,,1.49,,1.49,,84.63,77.4
LESB,42430,800,7.49,5.16,,5.16,,1.62,,1.62,,84.89,77.4
LESB,42430,900,7.75,5.25,,5.25,,1.74,,1.74,,85.15,77.4
LESB,42430,1000,8.01,5.4,,5.4,,1.84,,1.84,,85.41,77.4
LESB,42430,1100,8.25,5.55,,5.55,,1.93,,1.93,,85.65,77.4
LESB,42430,1200,8.49,5.69,,5.69,,2.02,,2.02,,85.89,77.4
LESB,42430,1300,8.72,5.83,,5.83,,2.11,,2.11,,86.12,77.4
LESB,42430,1400,8.93,5.97,,5.97,,2.19,,2.19,,86.33,77.4
LESB,42430,1500,9.15,6.1,,6.1,,2.26,,2.26,,86.55,77.4
LESB,42430,1600,9.34,6.22,,6.22,,2.34,,2.34,,86.74,77.4
LESB,42430,1700,9.54,6.34,,6.34,,2.41,,2.41,,86.94,77.4
LESB,42430,1800,9.72,6.43,,6.43,,2.48,,2.48,,87.12,77.4
LESB,42430,1900,9.91,6.47,,6.47,,2.54,,2.54,,87.31,77.4
LESB,42430,2000,10.09,6.51,,6.51,,2.6,,2.6,,87.49,77.4
LESB,42430,2100,10.27,6.5,,6.5,,2.65,,2.65,,87.67,77.4
LESB,42430,2200,10.45,6.51,,6.51,,2.7,,2.7,,87.85,77.4
LESB,42430,2300,10.64,6.14,,6.14,,2.75,,2.75,,88.04,77.4
LESB,42430,2400,10.82,6.04,,6.04,,2.78,,2.78,,88.22,77.4
LESB,42430,2500,10.98,6.07,,6.07,,2.82,,2.82,,88.38,77.4
LESB,42430,2600,11.13,6.12,,6.12,,2.86,,2.86,,88.53,77.4
LESB,42430,2700,11.29,6.02,,6.02,,2.9,,2.9,,88.69,77.4
LESB,42430,2800,11.44,5.83,0.06,5.9,,2.93,0.1,2.93,,88.84,77.4
LESB,42430,2900,11.58,5.75,0.13,5.89,,2.96,0.18,2.96,,88.98,77.4
LESB,42430,3000,11.73,5.71,0.17,5.99,,2.98,0.21,2.99,,89.13,77.4
LESB,42430,3100,11.87,5.74,0.26,6.09,,3.01,0.28,3.02,,89.27,77.4
LESB,42430,3200,12.01,5.8,0.36,6.19,,3.03,0.34,3.04,,89.41,77.4
LESB,42430,3300,12.14,5.85,0.45,6.28,,3.05,0.4,3.07,,89.54,77.4
LESB,42430,3400,12.28,5.82,0.46,6.39,,3.07,0.44,3.09,,89.68,77.4
LESB,42430,3500,12.43,5.77,0.48,6.49,,3.08,0.46,3.11,,89.83,77.4
LESB,42430,3600,12.57,5.74,0.53,6.59,,3.1,0.43,3.13,,89.97,77.4
LESB,42430,3700,12.7,5.81,0.64,6.67,,3.11,0.49,3.15,,90.1,77.4
LESB,42430,3800,12.91,5.92,0.81,6.81,,3.08,0.57,3.14,,90.31,77.4
LESB,42430,3900,13.03,5.97,0.91,6.86,,3.1,0.61,3.16,,90.43,77.4
LESB,42430,4000,13.16,6.02,1.02,6.91,,3.11,0.66,3.18,,90.56,77.4
LESB,42430,4100,13.28,6.07,1.12,6.97,,3.12,0.7,3.2,,90.68,77.4
LESB,42430,4200,13.41,6.13,1.21,7.04,0.01,3.14,0.74,3.21,0.04,90.81,77.4
LESB,42430,4300,13.53,6.12,1.31,7.15,0.03,3.15,0.77,3.23,0.09,90.93,77.4
LESB,42430,4400,13.65,5.64,1.4,7.25,0.07,3.16,0.8,3.25,0.12,91.05,77.4
LESB,42430,4500,13.76,4.9,1.48,7.31,0.11,3.16,0.83,3.27,0.16,91.16,77.4
,,,,,,,,,,,,,
LESB,42062,100,7.03,4.47,,4.47,,0.31,,0.31,,82.34,75.31
LESB,42062,200,7.68,4.68,,4.68,,0.53,,0.53,,82.99,75.31
LESB,42062,300,8.14,4.81,,4.81,,0.73,,0.73,,83.45,75.31
LESB,42062,400,8.48,5.02,,5.02,,0.9,,0.9,,83.79,75.31
LESB,42062,500,8.77,5,,5,,1.06,,1.06,,84.08,75.31
LESB,42062,600,9.04,5.13,,5.13,,1.21,,1.21,,84.35,75.31
LESB,42062,700,9.28,5.23,,5.23,,1.35,,1.35,,84.59,75.31
LESB,42062,800,9.54,5.26,,5.26,,1.47,,1.47,,84.85,75.31
LESB,42062,900,9.8,5.29,,5.29,,1.57,,1.57,,85.11,75.31
LESB,42062,1000,10.05,5.12,,5.12,,1.66,,1.66,,85.36,75.31
LESB,42062,1100,10.29,5.3,,5.3,,1.75,,1.75,,85.6,75.31
LESB,42062,1200,10.52,5.48,,5.48,,1.83,,1.83,,85.83,75.31
LESB,42062,1300,10.75,5.66,,5.66,,1.9,,1.9,,86.06,75.31
LESB,42062,1400,10.96,5.82,,5.82,,1.97,,1.97,,86.27,75.31
LESB,42062,1500,11.17,5.98,,5.98,,2.04,,2.04,,86.48,75.31
LESB,42062,1600,11.37,6.12,,6.12,,2.1,,2.1,,86.68,75.31
LESB,42062,1700,11.56,6.27,,6.27,,2.17,,2.17,,86.87,75.31
LESB,42062,1800,11.75,6.41,,6.41,,2.23,,2.23,,87.06,75.31
LESB,42062,1900,11.93,6.56,,6.56,,2.29,,2.29,,87.24,75.31
LESB,42062,2000,12.11,6.71,,6.71,,2.34,,2.34,,87.42,75.31
LESB,42062,2100,12.29,6.84,,6.84,,2.4,,2.4,,87.6,75.31
LESB,42062,2200,12.47,6.98,,6.98,,2.45,,2.45,,87.78,75.31
LESB,42062,2300,12.65,7.12,,7.12,,2.49,,2.49,,87.96,75.31
LESB,42062,2400,12.83,7.25,,7.25,,2.54,,2.54,,88.14,75.31
LESB,42062,2500,12.98,7.37,,7.37,,2.59,,2.59,,88.29,75.31
LESB,42062,2600,13.13,7.48,,7.48,,2.64,,2.64,,88.44,75.31
LESB,42062,2700,13.28,7.58,,7.58,,2.68,,2.68,,88.59,75.31
LESB,42062,2800,13.43,7.69,,7.69,,2.73,,2.73,,88.74,75.31
LESB,42062,2900,13.57,7.78,,7.78,,2.78,,2.78,,88.88,75.31
LESB,42062,3000,13.72,7.87,,7.87,,2.82,,2.82,,89.03,75.31
LESB,42062,3100,13.86,7.95,,7.95,,2.86,,2.86,,89.17,75.31
LESB,42062,3200,13.99,8.02,,8.02,,2.91,,2.91,,89.3,75.31
LESB,42062,3300,14.13,8.1,,8.1,,2.95,,2.95,,89.44,75.31
LESB,42062,3400,14.27,8.17,,8.17,,2.98,,2.98,,89.58,75.31
LESB,42062,3500,14.42,8.25,,8.25,,3.02,,3.02,,89.73,75.31
LESB,42062,3600,14.55,8.33,,8.33,,3.05,,3.05,,89.86,75.31
LESB,42062,3700,14.68,8.4,,8.4,,3.09,,3.09,,89.99,75.31
LESB,42062,3800,14.89,8.28,,8.51,0.05,3.1,,3.1,0.09,90.2,75.31
LESB,42062,3900,15.01,8.15,,8.55,0.12,3.13,,3.13,0.18,90.32,75.31
LESB,42062,4000,15.14,7.63,,8.58,0.13,3.16,,3.17,0.2,90.45,75.31
LESB,42062,4100,15.26,7.19,,8.6,0.19,3.19,,3.2,0.24,90.57,75.31
LESB,42062,4200,15.38,6.93,,8.62,0.25,3.21,,3.23,0.29,90.69,75.31
LESB,42062,4300,15.5,6.61,,8.64,0.3,3.23,,3.26,0.33,90.81,75.31
LESB,42062,4400,15.62,6.47,,8.68,0.38,3.24,,3.29,0.38,90.93,75.31
LESB,42062,4500,15.73,6.36,0.01,8.72,0.47,3.26,0.04,3.32,0.44,91.04,75.31
,,,,,,,,,,,,,
LESB,41676,100,6.73,6,,6,,0.14,,0.14,,82.34,75.61
LESB,41676,200,7.38,6.56,,6.56,,0.26,,0.26,,82.99,75.61
LESB,41676,300,7.84,6.96,,6.96,,0.36,,0.36,,83.45,75.61
LESB,41676,400,8.18,7.25,,7.25,,0.46,,0.46,,83.79,75.61
LESB,41676,500,8.47,7.5,,7.5,,0.55,,0.55,,84.08,75.61
LESB,41676,600,8.74,7.73,,7.73,,0.64,,0.64,,84.35,75.61
LESB,41676,700,8.98,7.94,,7.94,,0.72,,0.72,,84.59,75.61
LESB,41676,800,9.24,8.15,,8.15,,0.8,,0.8,,84.85,75.61
LESB,41676,900,9.5,8.35,,8.35,,0.87,,0.87,,85.11,75.61
LESB,41676,1000,9.75,8.53,,8.53,,0.94,,0.94,,85.36,75.61
LESB,41676,1100,9.99,8.71,,8.71,,1,,1,,85.6,75.61
LESB,41676,1200,10.22,8.88,,8.88,,1.06,,1.06,,85.83,75.61
LESB,41676,1300,10.45,9.02,,9.02,,1.12,,1.12,,86.06,75.61
LESB,41676,1400,10.66,8.95,,8.95,,1.18,,1.18,,86.27,75.61
LESB,41676,1500,10.87,8.72,,8.72,,1.24,,1.24,,86.48,75.61
LESB,41676,1600,11.06,8.64,,8.64,,1.29,,1.29,,86.67,75.61
LESB,41676,1700,11.25,8.67,,8.67,,1.34,,1.34,,86.86,75.61
LESB,41676,1800,11.44,8.7,,8.7,,1.39,,1.39,,87.05,75.61
LESB,41676,1900,11.62,8.72,,8.72,,1.44,,1.44,,87.23,75.61
LESB,41676,2000,11.8,8.74,,8.74,,1.48,,1.48,,87.41,75.61
LESB,41676,2100,11.98,8.77,,8.77,,1.52,,1.52,,87.59,75.61
LESB,41676,2200,12.16,8.81,,8.81,,1.56,,1.56,,87.77,75.61
LESB,41676,2300,12.33,8.84,,8.84,,1.6,,1.6,,87.94,75.61
LESB,41676,2400,12.51,8.86,,8.86,,1.64,,1.64,,88.12,75.61
LESB,41676,2500,12.67,8.89,,8.89,,1.68,,1.68,,88.28,75.61
LESB,41676,2600,12.82,8.9,,8.9,,1.71,,1.71,,88.43,75.61
LESB,41676,2700,12.97,8.71,,8.71,,1.75,,1.75,,88.58,75.61
LESB,41676,2800,13.11,8.52,,8.52,,1.78,,1.78,,88.72,75.61
LESB,41676,2900,13.26,8.63,,8.63,,1.82,,1.82,,88.87,75.61
LESB,41676,3000,13.4,8.75,,8.75,,1.85,,1.85,,89.01,75.61
LESB,41676,3100,13.54,8.84,,8.84,,1.88,,1.88,,89.15,75.61
LESB,41676,3200,13.68,8.92,,8.92,,1.91,,1.91,,89.29,75.61
LESB,41676,3300,13.81,8.99,,8.99,,1.94,,1.94,,89.42,75.61
LESB,41676,3400,13.95,9.06,,9.06,,1.97,,1.97,,89.56,75.61
LESB,41676,3500,14.1,8.98,,8.98,,2,,2,,89.71,75.61
LESB,41676,3600,14.23,9.05,,9.05,,2.02,,2.02,,89.84,75.61
LESB,41676,3700,14.37,9.11,,9.12,0,2.05,,2.05,0.01,89.98,75.61
LESB,41676,3800,14.57,8.53,,9.28,0.09,2.06,,2.06,0.09,90.18,75.61
LESB,41676,3900,14.7,8.31,0.02,9.37,0.18,2.08,0.04,2.08,0.14,90.31,75.61
LESB,41676,4000,14.82,7.59,0.09,9.45,0.22,2.1,0.09,2.11,0.16,90.43,75.61
LESB,41676,4100,14.94,6.89,0.14,9.53,0.24,2.12,0.12,2.13,0.18,90.55,75.61
LESB,41676,4200,15.07,6.48,0.19,9.6,0.33,2.13,0.15,2.16,0.21,90.68,75.61
LESB,41676,4300,15.19,6.06,0.25,9.68,0.39,2.14,0.19,2.18,0.25,90.8,75.61
LESB,41676,4400,15.3,5.81,0.33,9.75,0.44,2.14,0.22,2.2,0.28,90.91,75.61
LESB,41676,4500,15.42,5.48,0.39,9.82,0.46,2.15,0.25,2.22,0.29,91.03,75.61
,,,,,,,,,,,,,
LESB,41116,100,7.51,4.94,,4.94,,0.21,,0.21,,82.33,74.82
LESB,41116,200,8.16,5.34,,5.34,,0.37,,0.37,,82.98,74.82
