Reach,River Sta,Profile,Q Total,SA Chan,SA Left,SA Right,SA Total
,,,(cfs),(acres),(acres),(acres),(acres)
ChowchillaBypass,275046.5,PF 34,3400,970.01,198.06,425.95,1594.02
ChowchillaBypass,275046.5,PF 35,3500,972.22,204.19,435.05,1611.46
ChowchillaBypass,275046.5,PF 36,3600,974.45,209.83,443.48,1627.76
ChowchillaBypass,275046.5,PF 37,3700,976.43,215.48,451.06,1642.97
ChowchillaBypass,275046.5,PF 38,3800,978.45,220.68,457.56,1656.69
ChowchillaBypass,275046.5,PF 39,3900,980.02,226.16,464.62,1670.81
ChowchillaBypass,275046.5,PF 40,4000,981.6,230.19,472.63,1684.43
ChowchillaBypass,275046.5,PF 41,4100,983.22,234.96,480.16,1698.34
ChowchillaBypass,275046.5,PF 42,4200,984.82,239.66,487.2,1711.69
ChowchillaBypass,275046.5,PF 43,4300,986.35,244.73,495.09,1726.17
ChowchillaBypass,275046.5,PF 44,4400,987.68,250.25,503.03,1740.96
ChowchillaBypass,275046.5,PF 45,4500,988.99,256.46,511.14,1756.58
,,,,,,,
ChowchillaBypass,275030,PF 1,100,617.58,0.26,3.19,621.03
ChowchillaBypass,275030,PF 2,200,676.03,1.15,4.53,681.7
ChowchillaBypass,275030,PF 3,300,710.85,2.89,6.07,719.81
ChowchillaBypass,275030,PF 4,400,740.1,5.7,8.12,753.92
ChowchillaBypass,275030,PF 5,500,765.39,7.77,10.43,783.59
ChowchillaBypass,275030,PF 6,600,785.95,11.07,12.3,809.32
ChowchillaBypass,275030,PF 7,700,804.06,14.5,15.12,833.67
ChowchillaBypass,275030,PF 8,800,819.09,17.01,19.01,855.11
ChowchillaBypass,275030,PF 9,900,830.48,19.75,23.75,873.97
ChowchillaBypass,275030,PF 10,1000,841.11,23.06,29.5,893.67
ChowchillaBypass,275030,PF 11,1100,850.77,26.34,37.15,914.25
ChowchillaBypass,275030,PF 12,1200,858.84,30.74,44.61,934.19
ChowchillaBypass,275030,PF 13,1300,867.2,36.59,53.88,957.67
ChowchillaBypass,275030,PF 14,1400,876.15,42.26,64.39,982.8
ChowchillaBypass,275030,PF 15,1500,884.5,50.25,77.58,1012.33
ChowchillaBypass,275030,PF 16,1600,892.17,59.83,94.61,1046.61
ChowchillaBypass,275030,PF 17,1700,901.05,68.32,110.33,1079.7
ChowchillaBypass,275030,PF 18,1800,908.56,77.2,130.9,1116.66
ChowchillaBypass,275030,PF 19,1900,915.78,87.31,153.62,1156.7
ChowchillaBypass,275030,PF 20,2000,922.01,97.51,174.92,1194.43
