Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Mariposa Bypass,22223,1200,5.98,4.69,2.59,4.75,2.43,0.88,0.37,0.89,0.44,91.89,85.91
Mariposa Bypass,22223,1300,6.21,4.89,2.7,4.95,2.55,0.91,0.38,0.92,0.45,92.12,85.91
Mariposa Bypass,22223,1400,6.44,5.08,2.81,5.14,2.66,0.94,0.4,0.95,0.47,92.35,85.91
Mariposa Bypass,22223,1500,6.65,5.28,2.91,5.36,2.76,0.97,0.41,0.97,0.48,92.56,85.91
Mariposa Bypass,22223,1600,6.85,5.48,3.01,5.55,2.86,0.99,0.42,1,0.49,92.76,85.91
Mariposa Bypass,22223,1700,7.04,5.66,3.1,5.74,2.96,1.02,0.43,1.03,0.51,92.95,85.91
Mariposa Bypass,22223,1800,7.22,5.84,3.19,5.92,3.05,1.05,0.44,1.06,0.52,93.13,85.91
Mariposa Bypass,22223,1900,7.39,6,3.28,6.09,3.13,1.07,0.45,1.08,0.53,93.3,85.91
Mariposa Bypass,22223,2000,7.55,6.16,3.36,6.26,3.22,1.1,0.46,1.11,0.55,93.46,85.91
Mariposa Bypass,22223,2100,7.71,6.31,3.43,6.41,3.29,1.13,0.47,1.14,0.56,93.62,85.91
Mariposa Bypass,22223,2200,7.85,6.45,3.51,6.56,3.37,1.15,0.48,1.17,0.57,93.76,85.91
Mariposa Bypass,22223,2300,8,6.59,3.58,6.7,3.44,1.18,0.49,1.19,0.59,93.91,85.91
Mariposa Bypass,22223,2400,8.15,6.74,3.65,6.85,3.51,1.2,0.5,1.22,0.6,94.06,85.91
Mariposa Bypass,22223,2500,8.28,6.86,3.72,6.98,3.58,1.23,0.51,1.24,0.61,94.19,85.91
Mariposa Bypass,22223,2600,8.4,6.98,3.78,7.11,3.64,1.26,0.52,1.27,0.62,94.31,85.91
Mariposa Bypass,22223,2700,8.52,7.1,3.84,7.23,3.7,1.28,0.53,1.3,0.64,94.43,85.91
Mariposa Bypass,22223,2800,8.64,7.21,3.9,7.34,3.76,1.31,0.54,1.32,0.65,94.55,85.91
Mariposa Bypass,22223,2900,8.74,7.31,3.95,7.45,3.81,1.34,0.56,1.35,0.66,94.65,85.91
Mariposa Bypass,22223,3000,8.85,7.41,4,7.55,3.86,1.36,0.57,1.38,0.68,94.76,85.91
Mariposa Bypass,22223,3100,8.95,7.51,4.05,7.66,3.92,1.39,0.58,1.41,0.69,94.86,85.91
Mariposa Bypass,22223,3200,9.05,7.61,4.1,7.76,3.97,1.42,0.59,1.43,0.7,94.96,85.91
Mariposa Bypass,22223,3300,9.15,7.7,4.15,7.85,4.01,1.44,0.6,1.46,0.71,95.06,85.91
Mariposa Bypass,22223,3400,9.24,7.79,4.19,7.94,4.06,1.47,0.61,1.49,0.73,95.15,85.91
Mariposa Bypass,22223,3500,9.33,7.88,4.24,8.03,4.1,1.49,0.62,1.51,0.74,95.24,85.91
Mariposa Bypass,22223,3600,9.42,7.97,4.29,8.13,4.15,1.52,0.63,1.54,0.75,95.33,85.91
Mariposa Bypass,22223,3700,9.51,8.05,4.33,8.21,4.19,1.54,0.64,1.56,0.76,95.42,85.91
Mariposa Bypass,22223,3800,9.59,8.13,4.37,8.3,4.24,1.57,0.65,1.59,0.78,95.5,85.91
Mariposa Bypass,22223,3900,9.68,8.21,4.41,8.38,4.28,1.59,0.66,1.61,0.79,95.59,85.91
Mariposa Bypass,22223,4000,9.76,8.29,4.45,8.46,4.32,1.62,0.67,1.64,0.8,95.67,85.91
Mariposa Bypass,22223,4100,9.84,8.36,4.49,8.54,4.36,1.64,0.68,1.66,0.81,95.75,85.91
Mariposa Bypass,22223,4200,9.92,8.44,4.53,8.62,4.4,1.67,0.69,1.69,0.83,95.83,85.91
Mariposa Bypass,22223,4300,9.99,8.51,4.57,8.7,4.44,1.69,0.7,1.71,0.84,95.9,85.91
Mariposa Bypass,22223,4400,10.07,8.58,4.61,8.77,4.48,1.72,0.71,1.74,0.85,95.98,85.91
