Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Middle,73246,1700,3.13,1.32,0.82,3.12,,4.51,1.8,7.13,,99.02,95.89
Middle,73246,1800,3.19,1.37,0.88,3.18,,4.57,1.91,7.27,,99.08,95.89
Middle,73246,1900,3.28,1.45,0.96,3.27,,4.52,2.01,7.24,,99.17,95.89
Middle,73246,2000,3.47,1.59,1.12,3.46,0.02,4.21,2.08,6.84,0.13,99.36,95.89
Middle,73246,2100,3.92,0.56,0.48,3.91,0.25,1.46,0.88,4.34,0.44,99.81,95.89
Middle,73246,2200,4.08,0.7,0.62,4.06,0.34,1.19,0.81,3.66,0.47,99.97,95.89
Middle,73246,2300,4.2,0.74,0.73,4.18,0.16,1.05,0.77,3.25,0.31,100.09,95.89
Middle,73246,2400,4.3,0.83,0.83,4.29,0.25,0.96,0.74,2.97,0.33,100.19,95.89
Middle,73246,2500,4.41,0.94,0.93,,0.33,0.89,0.75,2.36,0.37,100.3,95.89
Middle,73246,2600,4.48,1.01,1,,0.39,0.85,0.74,2.23,0.38,100.37,95.89
Middle,73246,2700,4.55,1.07,1.07,,0.45,0.83,0.73,2.13,0.39,100.44,95.89
Middle,73246,2800,4.62,1.1,1.13,4.22,0.5,0.81,0.75,1.8,0.41,100.51,95.89
Middle,73246,2900,4.67,1.15,1.18,4.27,0.55,0.8,0.74,1.76,0.42,100.56,95.89
Middle,73246,3000,4.72,1.2,1.22,4.31,0.59,0.79,0.74,1.74,0.44,100.61,95.89
Middle,73246,3100,4.76,1.24,1.26,4.35,0.64,0.79,0.74,1.73,0.45,100.65,95.89
Middle,73246,3200,4.8,1.27,1.3,4.39,0.67,0.79,0.75,1.72,0.46,100.69,95.89
Middle,73246,3300,4.84,1.31,1.33,4.43,0.71,0.8,0.75,1.71,0.47,100.73,95.89
Middle,73246,3400,4.87,1.34,1.37,4.47,0.74,0.8,0.75,1.71,0.49,100.76,95.89
Middle,73246,3500,4.91,1.37,1.4,4.5,0.77,0.8,0.76,1.71,0.5,100.8,95.89
Middle,73246,3600,4.94,1.4,1.43,4.53,0.8,0.8,0.76,1.7,0.51,100.83,95.89
Middle,73246,3700,4.97,1.43,1.46,4.57,0.83,0.81,0.77,1.7,0.52,100.86,95.89
Middle,73246,3800,5.01,1.47,1.49,4.6,0.86,0.81,0.77,1.7,0.53,100.9,95.89
Middle,73246,3900,5.04,1.5,1.52,4.63,0.88,0.82,0.78,1.69,0.53,100.93,95.89
Middle,73246,4000,5.07,1.53,1.55,4.66,0.91,0.82,0.78,1.69,0.54,100.96,95.89
Middle,73246,4100,5.1,1.56,1.58,4.69,0.94,0.82,0.79,1.69,0.55,100.99,95.89
Middle,73246,4200,5.13,1.58,1.61,4.72,0.97,0.83,0.8,1.69,0.55,101.02,95.89
Middle,73246,4300,5.16,1.61,1.64,4.75,1,0.83,0.8,1.69,0.56,101.05,95.89
Middle,73246,4400,5.18,1.64,1.67,4.78,1.03,0.84,0.81,1.69,0.57,101.07,95.89
Middle,73246,4500,5.21,1.67,1.7,4.81,1.05,0.84,0.81,1.69,0.58,101.1,95.89
,,,,,,,,,,,,,
Middle,73243,100,1.63,1.63,,1.63,,0.98,,0.98,,95.63,94
Middle,73243,200,2.16,2.16,,2.16,,1.48,,1.48,,96.16,94
Middle,73243,300,2.57,2.57,,2.57,,1.87,,1.87,,96.57,94
Middle,73243,400,2.89,2.89,,2.89,,2.21,,2.21,,96.89,94
Middle,73243,500,3.15,3.15,,3.15,,2.53,,2.53,,97.15,94
Middle,73243,600,3.38,3.07,0.06,3.38,,2.83,0.08,2.83,,97.38,94
Middle,73243,700,3.59,2.55,0.14,3.59,,3.07,0.15,3.11,,97.59,94
Middle,73243,800,3.79,2.24,0.23,3.78,,3.22,0.21,3.37,,97.79,94
Middle,73243,900,3.96,2.01,0.31,3.96,,3.33,0.27,3.6,,97.96,94
Middle,73243,1000,4.14,2.01,0.43,4.14,,3.39,0.37,3.81,,98.14,94
Middle,73243,1100,4.3,2.01,0.52,4.3,,3.44,0.44,4,,98.3,94
Middle,73243,1200,4.46,1.55,0.43,4.46,,3.44,0.49,4.18,,98.46,94
Middle,73243,1300,4.6,1.53,0.51,4.6,,3.38,0.47,4.36,,98.6,94
Middle,73243,1400,4.74,1.56,0.6,4.74,,3.33,0.52,4.5,,98.74,94
Middle,73243,1500,4.87,1.6,0.68,4.87,,3.28,0.56,4.64,,98.87,94
Middle,73243,1600,5,1.73,0.81,5,,3.23,0.63,4.74,,99,94
Middle,73243,1700,5.13,1.83,0.93,5.13,,3.2,0.7,4.83,,99.13,94
Middle,73243,1800,5.26,1.93,1.03,5.26,,3.17,0.76,4.92,,99.26,94
Middle,73243,1900,5.38,2.01,1.13,5.38,0.03,3.14,0.81,5,0.07,99.38,94
Middle,73243,2000,5.51,0.41,0.25,5.51,0.07,2.49,0.62,4.98,0.13,99.51,94
Middle,73243,2100,5.64,0.5,0.35,5.64,0.14,1.95,0.53,4.86,0.19,99.64,94
Middle,73243,2200,5.8,0.62,0.48,5.8,0.25,1.54,0.51,4.55,0.25,99.8,94
Middle,73243,2300,5.94,0.74,0.61,5.94,0.32,1.31,0.51,4.27,0.29,99.94,94
Middle,73243,2400,6.06,0.84,0.72,6.06,0.36,1.17,0.52,4.06,0.3,100.06,94
Middle,73243,2500,6.17,0.93,0.81,6.17,0.38,1.09,0.52,3.9,0.31,100.17,94
Middle,73243,2600,6.26,1,0.9,6.12,0.36,1.03,0.53,3.77,0.32,100.26,94
Middle,73243,2700,6.34,1.07,0.97,6.2,0.37,0.99,0.53,3.69,0.3,100.34,94
Middle,73243,2800,6.41,1.13,1.04,6.27,0.43,0.96,0.54,3.63,0.3,100.41,94
Middle,73243,2900,6.46,1.18,1.09,6.33,0.46,0.95,0.55,3.62,0.31,100.46,94
Middle,73243,3000,6.51,1.22,1.13,6.37,0.47,0.94,0.56,3.61,0.29,100.51,94
Middle,73243,3100,6.55,1.26,1.17,6.42,0.51,0.94,0.57,3.62,0.31,100.55,94
Middle,73243,3200,6.6,1.3,1.21,6.46,0.55,0.94,0.58,3.63,0.32,100.6,94
Middle,73243,3300,6.63,1.33,1.24,6.49,0.59,0.95,0.58,3.67,0.34,100.63,94
Middle,73243,3400,6.67,1.37,1.28,6.53,0.62,0.95,0.59,3.68,0.35,100.67,94
Middle,73243,3500,6.7,1.4,1.31,6.57,0.65,0.95,0.6,3.7,0.37,100.7,94
Middle,73243,3600,6.74,1.43,1.34,6.6,0.69,0.96,0.61,3.72,0.38,100.74,94
Middle,73243,3700,6.77,1.46,1.37,6.63,0.72,0.96,0.62,3.76,0.39,100.77,94
Middle,73243,3800,6.8,1.49,1.41,6.67,0.75,0.96,0.63,3.76,0.41,100.8,94
Middle,73243,3900,6.83,1.52,1.43,6.7,0.77,0.97,0.64,3.79,0.42,100.83,94
Middle,73243,4000,6.87,1.55,1.46,6.73,0.79,0.97,0.65,3.81,0.43,100.87,94
Middle,73243,4100,6.9,1.58,1.49,6.76,0.82,0.98,0.66,3.82,0.44,100.9,94
Middle,73243,4200,6.93,1.61,1.52,6.79,0.83,0.98,0.67,3.84,0.45,100.93,94
Middle,73243,4300,6.96,1.63,1.55,6.82,0.84,0.99,0.68,3.86,0.44,100.96,94
Middle,73243,4400,6.98,1.66,1.58,6.85,0.87,1,0.69,3.88,0.45,100.98,94
Middle,73243,4500,7.01,1.69,1.61,6.88,0.9,1,0.7,3.89,0.47,101.01,94
,,,,,,,,,,,,,
Middle,73240,100,1.63,1.63,,1.63,,0.96,,0.96,,95.63,94
Middle,73240,200,2.17,2.17,,2.17,,1.44,,1.44,,96.17,94
Middle,73240,300,2.57,2.57,,2.57,,1.82,,1.82,,96.57,94
Middle,73240,400,2.89,2.65,0.03,2.89,,2.16,0.04,2.16,,96.89,94
Middle,73240,500,3.16,2.26,0.15,3.16,,2.43,0.12,2.47,,97.16,94
Middle,73240,600,3.39,1.85,0.23,3.39,,2.6,0.18,2.76,,97.39,94
Middle,73240,700,3.6,1.75,0.35,3.6,,2.7,0.23,3.01,,97.6,94
Middle,73240,800,3.8,1.91,0.53,3.8,,2.76,0.31,3.23,,97.8,94
Middle,73240,900,3.98,2.05,0.7,3.98,,2.83,0.38,3.44,,97.98,94
Middle,73240,1000,4.16,1.93,0.7,4.16,,2.88,0.43,3.63,,98.16,94
Middle,73240,1100,4.32,1.79,0.69,4.32,,2.91,0.44,3.82,,98.32,94
Middle,73240,1200,4.47,1.62,0.67,4.47,,2.9,0.44,4,,98.47,94
Middle,73240,1300,4.62,1.65,0.75,4.62,,2.86,0.47,4.14,,98.62,94
Middle,73240,1400,4.76,1.73,0.85,4.76,,2.84,0.52,4.27,,98.76,94
Middle,73240,1500,4.9,1.83,0.97,4.9,,2.82,0.55,4.41,,98.9,94
Middle,73240,1600,5.03,1.95,1.09,5.03,,2.81,0.6,4.51,,99.03,94
Middle,73240,1700,5.16,2.06,1.2,5.16,0,2.8,0.64,4.61,0.01,99.16,94
Middle,73240,1800,5.28,2.14,1.31,5.28,0.06,2.79,0.68,4.71,0.09,99.28,94
Middle,73240,1900,5.4,2.14,1.4,5.4,0.08,2.79,0.72,4.8,0.1,99.4,94
Middle,73240,2000,5.52,0.45,0.29,5.52,0.12,2.22,0.54,4.83,0.14,99.52,94
Middle,73240,2100,5.65,0.53,0.38,5.65,0.21,1.81,0.47,4.78,0.2,99.65,94
Middle,73240,2200,5.79,0.64,0.5,5.79,0.28,1.49,0.45,4.6,0.25,99.79,94
Middle,73240,2300,5.92,0.75,0.61,5.92,0.32,1.29,0.45,4.42,0.27,99.92,94
Middle,73240,2400,6.03,0.84,0.71,6.03,0.36,1.17,0.45,4.27,0.27,100.03,94
Middle,73240,2500,6.13,0.92,0.8,6.13,0.39,1.09,0.46,4.16,0.27,100.13,94
Middle,73240,2600,6.22,1,0.89,6.22,0.44,1.03,0.47,4.07,0.28,100.22,94
Middle,73240,2700,6.3,1.07,0.96,6.3,0.48,0.99,0.47,4.01,0.29,100.3,94
Middle,73240,2800,6.37,1.13,1.03,6.37,0.53,0.96,0.48,3.97,0.3,100.37,94
Middle,73240,2900,6.43,1.18,1.08,6.43,0.57,0.95,0.49,3.95,0.31,100.43,94
Middle,73240,3000,6.47,1.23,1.12,6.47,0.61,0.95,0.5,3.98,0.31,100.47,94
Middle,73240,3100,6.51,1.25,1.16,6.51,0.6,0.95,0.51,4,0.31,100.52,94
Middle,73240,3200,6.55,1.29,1.2,6.55,0.63,0.95,0.52,4.03,0.32,100.55,94
Middle,73240,3300,6.59,1.33,1.23,6.59,0.66,0.95,0.53,4.06,0.33,100.59,94
Middle,73240,3400,6.63,1.36,1.27,6.63,0.69,0.95,0.54,4.08,0.34,100.63,94
Middle,73240,3500,6.66,1.39,1.3,6.66,0.71,0.95,0.55,4.11,0.35,100.66,94
Middle,73240,3600,6.7,1.42,1.33,6.7,0.74,0.96,0.56,4.14,0.36,100.7,94
Middle,73240,3700,6.73,1.45,1.36,6.73,0.77,0.96,0.57,4.18,0.38,100.73,94
Middle,73240,3800,6.76,1.48,1.39,6.76,0.8,0.97,0.57,4.23,0.39,100.76,94
Middle,73240,3900,6.79,1.51,1.42,6.79,0.83,0.97,0.58,4.26,0.4,100.79,94
Middle,73240,4000,6.82,1.54,1.45,6.82,0.86,0.98,0.59,4.29,0.41,100.82,94
Middle,73240,4100,6.85,1.57,1.47,6.85,0.89,0.98,0.6,4.31,0.42,100.85,94
Middle,73240,4200,6.88,1.59,1.5,6.88,0.91,0.99,0.61,4.35,0.43,100.88,94
Middle,73240,4300,6.91,1.62,1.53,6.91,0.94,1,0.62,4.38,0.44,100.91,94
Middle,73240,4400,6.94,1.65,1.56,6.94,0.97,1,0.63,4.4,0.45,100.94,94
Middle,73240,4500,6.97,1.68,1.59,6.97,1,1.01,0.63,4.43,0.46,100.97,94
,,,,,,,,,,,,,
Middle,73239,100,1.63,1.63,,1.63,,0.96,,0.96,,95.63,94
Middle,73239,200,2.17,2.17,,2.17,,1.44,,1.44,,96.17,94
Middle,73239,300,2.57,2.57,,2.57,,1.82,,1.82,,96.57,94
Middle,73239,400,2.89,2.23,0.16,2.89,,2.12,0.11,2.16,,96.89,94
Middle,73239,500,3.16,1.81,0.23,3.16,,2.33,0.16,2.47,,97.16,94
Middle,73239,600,3.39,1.67,0.34,3.39,,2.45,0.24,2.74,,97.39,94
Middle,73239,700,3.6,1.82,0.53,3.6,,2.53,0.3,2.98,,97.6,94
Middle,73239,800,3.8,1.97,0.7,3.8,,2.6,0.38,3.19,,97.8,94
Middle,73239,900,3.98,2.11,0.86,3.98,,2.67,0.45,3.39,,97.98,94
Middle,73239,1000,4.16,1.91,0.79,4.16,,2.72,0.45,3.58,,98.16,94
Middle,73239,1100,4.33,1.84,0.81,4.33,,2.73,0.51,3.74,,98.33,94
Middle,73239,1200,4.48,1.66,0.76,4.48,,2.73,0.48,3.93,,98.48,94
Middle,73239,1300,4.63,1.72,0.86,4.63,,2.7,0.54,4.05,,98.63,94
Middle,73239,1400,4.77,1.8,0.95,4.77,,2.69,0.57,4.18,,98.77,94
Middle,73239,1500,4.91,1.92,1.08,4.91,,2.67,0.62,4.28,,98.91,94
Middle,73239,1600,5.04,2.04,1.21,5.04,,2.67,0.67,4.38,,99.04,94
Middle,73239,1700,5.17,2.15,1.32,5.17,0.01,2.67,0.72,4.47,0.03,99.17,94
Middle,73239,1800,5.3,2.16,1.42,5.3,0.08,2.66,0.76,4.55,0.11,99.3,94
Middle,73239,1900,5.42,0.4,0.22,5.42,0.14,2.57,0.75,4.63,0.15,99.42,94
Middle,73239,2000,5.54,0.48,0.31,5.54,0.21,2.06,0.58,4.64,0.19,99.54,94
Middle,73239,2100,5.67,0.56,0.41,5.67,0.25,1.69,0.51,4.55,0.22,99.67,94
Middle,73239,2200,5.81,0.67,0.53,5.81,0.29,1.42,0.49,4.39,0.25,99.81,94
Middle,73239,2300,5.93,0.77,0.64,5.93,0.35,1.25,0.48,4.24,0.25,99.93,94
Middle,73239,2400,6.04,0.87,0.74,6.04,0.41,1.13,0.47,4.1,0.27,100.04,94
Middle,73239,2500,6.14,0.95,0.83,6.14,0.42,1.06,0.48,4,0.27,100.14,94
Middle,73239,2600,6.23,1.02,0.91,6.23,0.46,1.01,0.48,3.92,0.28,100.23,94
Middle,73239,2700,6.31,1.09,0.98,6.31,0.48,0.97,0.49,3.87,0.26,100.31,94
Middle,73239,2800,6.38,1.15,1.05,6.38,0.55,0.95,0.49,3.83,0.28,100.38,94
Middle,73239,2900,6.44,1.2,1.1,6.44,0.61,0.93,0.5,3.82,0.3,100.44,94
Middle,73239,3000,6.48,1.23,1.13,6.48,0.61,0.93,0.51,3.85,0.31,100.48,94
Middle,73239,3100,6.52,1.27,1.17,6.52,0.65,0.93,0.52,3.87,0.33,100.52,94
Middle,73239,3200,6.56,1.31,1.21,6.56,0.69,0.93,0.53,3.89,0.34,100.56,94
Middle,73239,3300,6.6,1.34,1.25,6.6,0.72,0.93,0.54,3.92,0.35,100.6,94
Middle,73239,3400,6.64,1.38,1.28,6.64,0.74,0.94,0.55,3.94,0.36,100.64,94
Middle,73239,3500,6.67,1.41,1.31,6.67,0.76,0.94,0.56,3.97,0.37,100.67,94
Middle,73239,3600,6.7,1.44,1.34,6.7,0.8,0.94,0.56,4,0.38,100.7,94
Middle,73239,3700,6.74,1.47,1.37,6.74,0.83,0.95,0.57,4.03,0.39,100.74,94
Middle,73239,3800,6.77,1.5,1.4,6.77,0.86,0.96,0.58,4.09,0.4,100.77,94
Middle,73239,3900,6.8,1.52,1.43,6.8,0.88,0.96,0.59,4.15,0.42,100.8,94
Middle,73239,4000,6.83,1.55,1.46,6.83,0.91,0.97,0.6,4.17,0.43,100.83,94
Middle,73239,4100,6.86,1.58,1.49,6.86,0.94,0.97,0.6,4.2,0.44,100.86,94
Middle,73239,4200,6.89,1.61,1.52,6.89,0.97,0.98,0.61,4.23,0.45,100.89,94
Middle,73239,4300,6.92,1.64,1.55,6.92,1,0.98,0.62,4.25,0.46,100.92,94
Middle,73239,4400,6.94,1.66,1.57,6.94,1.02,0.99,0.63,4.29,0.47,100.94,94
Middle,73239,4500,6.97,1.69,1.6,6.97,1.05,1,0.64,4.32,0.48,100.97,94
,,,,,,,,,,,,,
Middle,73222,100,3.78,1.25,,1.25,,0.38,,0.38,,95.64,91.86
Middle,73222,200,4.32,1.72,,1.72,,0.52,,0.52,,96.18,91.86
Middle,73222,300,4.74,1.86,,1.86,,0.62,,0.62,,96.6,91.86
Middle,73222,400,5.08,2.02,,2.02,,0.69,,0.69,,96.94,91.86
Middle,73222,500,5.35,2.26,,2.26,,0.76,,0.76,,97.21,91.86
Middle,73222,600,5.6,2.46,,2.46,,0.82,,0.82,,97.46,91.86
Middle,73222,700,5.82,2.65,,2.65,,0.88,,0.88,,97.68,91.86
Middle,73222,800,6.03,2.81,,2.81,,0.93,,0.93,,97.89,91.86
Middle,73222,900,6.23,2.95,,2.95,,0.98,,0.98,,98.09,91.86
Middle,73222,1000,6.42,3.08,,3.08,,1.02,,1.02,,98.28,91.86
Middle,73222,1100,6.59,3.2,,3.2,,1.06,,1.06,,98.45,91.86
Middle,73222,1200,6.76,3.33,,3.33,,1.1,,1.1,,98.62,91.86
Middle,73222,1300,6.92,3.47,,3.47,,1.14,,1.14,,98.78,91.86
Middle,73222,1400,7.07,3.59,,3.59,,1.17,,1.17,,98.93,91.86
Middle,73222,1500,7.21,3.7,,3.7,,1.21,,1.21,,99.07,91.86
Middle,73222,1600,7.34,3.75,,3.79,0.07,1.24,,1.24,0.08,99.2,91.86
Middle,73222,1700,7.48,3.71,,3.89,0.08,1.28,,1.28,0.11,99.34,91.86
Middle,73222,1800,7.61,3.52,0.03,3.95,0.11,1.3,0.05,1.31,0.13,99.47,91.86
Middle,73222,1900,7.73,3.34,0.08,4.07,0.16,1.33,0.1,1.34,0.16,99.59,91.86
Middle,73222,2000,7.85,3.31,0.13,4.19,0.25,1.35,0.12,1.37,0.19,99.71,91.86
Middle,73222,2100,7.96,3.37,0.23,4.3,0.34,1.37,0.18,1.4,0.24,99.82,91.86
Middle,73222,2200,8.07,3.34,0.28,4.41,0.39,1.39,0.23,1.42,0.28,99.93,91.86
Middle,73222,2300,8.18,0.47,0.05,4.52,0.45,1.28,0.07,1.44,0.29,100.04,91.86
Middle,73222,2400,8.27,0.55,0.14,4.61,0.47,1.11,0.13,1.44,0.29,100.13,91.86
Middle,73222,2500,8.36,0.64,0.23,4.7,0.54,1,0.17,1.43,0.31,100.22,91.86
Middle,73222,2600,8.44,0.71,0.31,4.78,0.62,0.92,0.21,1.41,0.33,100.3,91.86
Middle,73222,2700,8.51,0.78,0.37,4.86,0.68,0.87,0.23,1.4,0.35,100.37,91.86
Middle,73222,2800,8.58,0.84,0.44,4.92,0.74,0.83,0.25,1.38,0.36,100.44,91.86
Middle,73222,2900,8.63,0.89,0.49,4.97,0.79,0.81,0.27,1.38,0.37,100.49,91.86
Middle,73222,3000,8.68,0.93,0.53,5.02,0.84,0.8,0.28,1.38,0.38,100.54,91.86
Middle,73222,3100,8.72,0.97,0.57,5.06,0.88,0.79,0.3,1.39,0.39,100.58,91.86
Middle,73222,3200,8.76,1,0.61,5.1,0.92,0.78,0.31,1.39,0.4,100.62,91.86
Middle,73222,3300,8.79,1.04,0.64,5.14,0.95,0.78,0.32,1.4,0.41,100.65,91.86
Middle,73222,3400,8.83,1.07,0.67,5.17,0.99,0.78,0.33,1.4,0.42,100.69,91.86
Middle,73222,3500,8.86,1.1,0.7,5.21,1.02,0.78,0.34,1.41,0.43,100.72,91.86
Middle,73222,3600,8.9,1.13,0.73,5.24,1.05,0.77,0.35,1.42,0.44,100.76,91.86
Middle,73222,3700,8.93,1.16,0.77,5.27,1.08,0.77,0.36,1.43,0.45,100.79,91.86
Middle,73222,3800,8.96,1.19,0.8,5.3,1.11,0.77,0.37,1.43,0.46,100.82,91.86
Middle,73222,3900,8.99,1.22,0.83,5.33,1.14,0.77,0.38,1.44,0.47,100.85,91.86
Middle,73222,4000,9.02,1.25,0.86,5.37,1.17,0.77,0.39,1.44,0.48,100.88,91.86
Middle,73222,4100,9.05,1.28,0.89,5.4,1.2,0.78,0.4,1.45,0.49,100.91,91.86
Middle,73222,4200,9.08,1.3,0.91,5.42,1.23,0.78,0.41,1.45,0.49,100.94,91.86
Middle,73222,4300,9.11,1.33,0.94,5.45,1.26,0.78,0.42,1.46,0.5,100.97,91.86
Middle,73222,4400,9.14,1.36,0.97,5.48,1.28,0.78,0.42,1.47,0.51,101,91.86
Middle,73222,4500,9.17,1.39,1,5.51,1.31,0.78,0.43,1.47,0.52,101.03,91.86
,,,,,,,,,,,,,
Middle,72980,100,2.26,1.04,,1.04,,0.65,,0.65,,95.6,93.34
Middle,72980,200,2.79,1.24,,1.24,,0.81,,0.81,,96.13,93.34
Middle,72980,300,3.2,1.23,,1.23,,0.87,,0.87,,96.54,93.34
Middle,72980,400,3.53,1.18,,1.18,,0.88,,0.88,,96.87,93.34
Middle,72980,500,3.81,1.29,,1.29,,0.88,,0.88,,97.15,93.34
Middle,72980,600,4.06,1.48,,1.48,,0.88,,0.88,,97.4,93.34
Middle,72980,700,4.29,1.7,,1.7,,0.89,,0.89,,97.63,93.34
Middle,72980,800,4.5,1.91,,1.91,,0.91,,0.91,,97.84,93.34
Middle,72980,900,4.7,2.1,,2.1,,0.92,,0.92,,98.04,93.34
Middle,72980,1000,4.89,2.29,,2.29,,0.94,,0.94,,98.23,93.34
Middle,72980,1100,5.07,2.46,,2.46,,0.96,,0.96,,98.41,93.34
Middle,72980,1200,5.24,2.59,,2.62,0.03,0.98,,0.98,0.05,98.58,93.34
Middle,72980,1300,5.4,2.7,,2.77,0.12,1,,1,0.12,98.74,93.34
Middle,72980,1400,5.54,2.73,,2.92,0.16,1.02,,1.02,0.14,98.88,93.34
Middle,72980,1500,5.69,2.82,,3.05,0.26,1.04,,1.04,0.19,99.03,93.34
Middle,72980,1600,5.82,2.94,,3.19,0.38,1.05,,1.06,0.23,99.16,93.34
Middle,72980,1700,5.96,3,0.03,3.32,0.5,1.07,0.05,1.08,0.28,99.3,93.34
Middle,72980,1800,6.08,2.88,0.08,3.44,0.62,1.09,0.09,1.1,0.32,99.42,93.34
Middle,72980,1900,6.21,2.66,0.12,3.56,0.73,1.1,0.12,1.12,0.36,99.55,93.34
Middle,72980,2000,6.33,2.44,0.16,3.68,0.82,1.1,0.14,1.14,0.38,99.67,93.34
Middle,72980,2100,6.44,2.33,0.22,3.79,0.9,1.1,0.17,1.16,0.4,99.78,93.34
Middle,72980,2200,6.55,2.25,0.28,3.91,0.98,1.1,0.2,1.17,0.42,99.89,93.34
Middle,72980,2300,6.66,0.69,0.13,4.01,1.07,0.99,0.13,1.17,0.44,100,93.34
Middle,72980,2400,6.76,0.77,0.22,4.11,1.16,0.9,0.16,1.17,0.46,100.1,93.34
Middle,72980,2500,6.84,0.84,0.3,4.2,1.23,0.84,0.19,1.16,0.47,100.18,93.34
Middle,72980,2600,6.92,0.9,0.38,4.28,1.31,0.8,0.21,1.15,0.47,100.26,93.34
Middle,72980,2700,7,0.97,0.44,4.35,1.37,0.77,0.23,1.14,0.48,100.34,93.34
Middle,72980,2800,7.06,1.02,0.51,4.42,1.43,0.75,0.25,1.14,0.49,100.4,93.34
Middle,72980,2900,7.12,1.07,0.56,4.47,1.47,0.73,0.26,1.14,0.49,100.46,93.34
Middle,72980,3000,7.16,1.11,0.6,4.51,1.51,0.73,0.27,1.14,0.5,100.5,93.34
Middle,72980,3100,7.2,1.15,0.64,4.56,1.55,0.73,0.29,1.15,0.51,100.54,93.34
Middle,72980,3200,7.24,1.18,0.67,4.59,1.58,0.73,0.3,1.16,0.52,100.58,93.34
Middle,72980,3300,7.27,1.21,0.7,4.63,1.61,0.73,0.31,1.17,0.53,100.61,93.34
Middle,72980,3400,7.31,1.24,0.74,4.66,1.64,0.73,0.32,1.18,0.54,100.65,93.34
Middle,72980,3500,7.34,1.27,0.77,4.7,1.67,0.73,0.33,1.19,0.54,100.68,93.34
Middle,72980,3600,7.38,1.3,0.8,4.73,1.69,0.73,0.34,1.2,0.55,100.72,93.34
Middle,72980,3700,7.41,1.33,0.83,4.76,1.72,0.74,0.35,1.21,0.56,100.75,93.34
Middle,72980,3800,7.44,1.36,0.86,4.79,1.75,0.74,0.35,1.22,0.57,100.78,93.34
Middle,72980,3900,7.47,1.39,0.89,4.82,1.77,0.74,0.36,1.23,0.57,100.81,93.34
Middle,72980,4000,7.5,1.42,0.91,4.85,1.8,0.74,0.37,1.23,0.58,100.84,93.34
Middle,72980,4100,7.53,1.45,0.94,4.88,1.82,0.75,0.38,1.24,0.59,100.87,93.34
Middle,72980,4200,7.56,1.47,0.97,4.91,1.85,0.75,0.39,1.25,0.59,100.9,93.34
Middle,72980,4300,7.58,1.5,1,4.94,1.87,0.75,0.4,1.26,0.6,100.92,93.34
Middle,72980,4400,7.61,1.53,1.02,4.97,1.89,0.76,0.41,1.27,0.61,100.95,93.34
Middle,72980,4500,7.64,1.55,1.05,4.99,1.92,0.76,0.41,1.28,0.61,100.98,93.34
,,,,,,,,,,,,,
Middle,72501,100,2.29,0.86,,0.86,,0.78,,0.78,,95.4,93.11
Middle,72501,200,2.81,1.24,,1.24,,0.93,,0.93,,95.92,93.11
Middle,72501,300,3.21,1.58,,1.58,,1.05,,1.05,,96.32,93.11
Middle,72501,400,3.53,1.87,,1.87,,1.16,,1.16,,96.64,93.11
Middle,72501,500,3.82,2.14,,2.14,,1.26,,1.26,,96.93,93.11
Middle,72501,600,4.09,2.38,,2.38,,1.34,,1.34,,97.2,93.11
Middle,72501,700,4.33,2.59,,2.59,,1.42,,1.42,,97.44,93.11
Middle,72501,800,4.55,2.79,,2.79,,1.5,,1.5,,97.66,93.11
Middle,72501,900,4.75,2.97,,2.97,,1.57,,1.57,,97.86,93.11
Middle,72501,1000,4.94,3.01,,3.04,0.06,1.64,,1.64,0.11,98.05,93.11
Middle,72501,1100,5.12,3,,3.07,0.15,1.7,,1.7,0.21,98.23,93.11
Middle,72501,1200,5.28,3.01,,3.11,0.23,1.75,,1.76,0.28,98.39,93.11
Middle,72501,1300,5.44,3.04,,3.17,0.29,1.8,,1.81,0.35,98.55,93.11
Middle,72501,1400,5.59,3.09,,3.3,0.31,1.85,,1.86,0.39,98.7,93.11
Middle,72501,1500,5.73,3.08,,3.41,0.3,1.89,,1.91,0.41,98.84,93.11
Middle,72501,1600,5.86,3.06,,3.52,0.33,1.93,,1.96,0.38,98.97,93.11
Middle,72501,1700,6,3.13,,3.63,0.43,1.97,,2,0.44,99.11,93.11
Middle,72501,1800,6.12,3.23,,3.73,0.54,2,,2.04,0.51,99.23,93.11
Middle,72501,1900,6.25,3.31,,3.83,0.65,2.04,,2.08,0.58,99.36,93.11
Middle,72501,2000,6.36,3.4,0.01,3.93,0.74,2.07,0.04,2.12,0.64,99.47,93.11
Middle,72501,2100,6.48,3.46,0.07,4.03,0.83,2.1,0.13,2.16,0.69,99.59,93.11
Middle,72501,2200,6.59,3.53,0.13,4.12,0.92,2.13,0.2,2.2,0.74,99.7,93.11
Middle,72501,2300,6.7,0.43,0.01,4.23,1.02,2.14,0.04,2.24,0.79,99.81,93.11
Middle,72501,2400,6.8,0.49,0.1,4.33,1.11,1.81,0.17,2.24,0.82,99.91,93.11
